node.number,node.name,kV,bus.type,region.number,zone.number,owner.number,voltage.mag.pu,voltage.angle.deg
531075,MUNDKAYM1,110,1,5,53,1,0.98294,-14.9084
531076,ERUMELLY1,110,1,5,53,1,0.98172,-15.1685
531077,PERUMEDU1,110,1,5,53,1,0.98444,-14.4984
531078,ANGAMALY1,110,1,5,53,1,0.98996,-15.8886
531079,PUTHVAKL1,110,1,5,53,1,1.00203,-14.8937
531251,NEDMKNDM1,110,1,5,53,1,0.99166,-12.9874
531252,CHERTALA1,110,1,5,53,1,0.97385,-16.8058
531253,ERMALLOR1,110,1,5,53,1,0.99041,-15.5882
531254,KARIMANL1,110,4,5,53,1,1,0
531255,ETUMANUR1,110,1,5,53,1,0.99261,-14.6972
531256,CHINNAR1,110,4,5,53,1,1,0
531257,KUYLIMLA1,110,1,5,53,1,0.99798,-12.1572
531258,VAZHATOP1,110,1,5,53,1,0.99729,-12.2734
531259,KATTAPNA1,110,1,5,53,1,0.99107,-13.3087
531260,GANDINGR1,110,1,5,53,1,0.99223,-14.8897
531261,KOTTAYAM1,110,1,5,53,1,0.99256,-14.9567
531262,KRUVLNGD1,110,1,5,53,1,0.98922,-14.9805
531301,MADKTHRA1,110,1,5,53,1,1.00251,-15.6273
531303,KALMSERY1,110,1,5,53,1,0.99213,-15.667
531305,BRAHMPRM1,110,1,5,53,1,0.99335,-14.6106
531307,PALAKKAD1,110,1,5,53,1,1.01854,-14.9034
531308,SHORANUR1A,110,1,5,53,1,1.01881,-15.9491
531309,SHORANUR1B,110,1,5,53,1,0.9971,-17.6938
531310,CHALAKDY1,110,1,5,53,1,0.99818,-15.5019
531311,CORPMCLG,110,1,5,53,1,0.99244,-14.6779
531312,ALUVA1,110,1,5,53,1,0.99103,-15.6133
531313,EDAPALLY1,110,1,5,53,1,0.99398,-15.4775
531314,BDPP1,110,2,5,53,1,0.99335,-14.6106
531315,EDAYAR1,110,1,5,53,1,0.99174,-15.6251
531316,FACT1,110,1,5,53,1,0.99051,-15.7819
531317,GTN-TEX1,110,1,5,53,1,0.98809,-15.8244
531318,GURUVAYR1,110,1,5,53,1,0.99846,-16.2854
531319,IAC1,110,1,5,53,1,0.99221,-15.6249
531320,IRNJLKDA1,110,1,5,53,1,0.98466,-16.9474
531321,IDAMALYR1,110,2,5,53,1,0.99145,-14.3718
531322,KALOOR1,110,1,5,53,1,0.99766,-15.1779
531323,KODAKARA1,110,1,5,53,1,0.99787,-15.6295
531324,KDVANTRA1,110,1,5,53,1,0.98739,-15.1063
531325,KINFRA1,110,1,5,53,1,0.99312,-14.6267
531326,SHOLAYAR1,110,2,5,53,1,1,-14.4865
531327,KANDANAD1,110,1,5,53,1,0.98576,-15.1884
531328,KUNAMKLM1,110,1,5,53,1,1.00195,-16.0427
531329,KOPPAM1,110,1,5,53,1,0.99673,-18.7997
531330,KURUMSRY1,110,1,5,53,1,0.9888,-15.9149
531331,KNDSNKDV1,110,1,5,53,1,0.98431,-16.9782
531332,MALAYATR1,110,1,5,53,1,0.98659,-15.6092
531333,CHERPU1,110,1,5,53,1,0.98829,-16.667
531334,MATNCHRY1,110,1,5,53,1,0.97702,-16.6281
531335,MUVTPZHA1,110,1,5,53,1,0.98408,-15.3365
531336,NRTHPRUR1,110,1,5,53,1,0.99369,-15.3816
531337,NWVYTILA.T,110,1,5,53,1,0.98936,-14.9269
531338,NWVYTILA1,110,1,5,53,1,0.9891,-14.947
531339,OLLUR1,110,1,5,53,1,0.99728,-16.1558
531340,PAZHYNUR1,110,1,5,53,1,0.99431,-17.7443
531341,PIRAVOM1,110,1,5,53,1,0.98492,-15.2745
531342,PULLAZHY1,110,1,5,53,1,0.99705,-16.0865
531343,PERUMBVR1,110,1,5,53,1,0.98641,-15.807
531344,PNET.T,110,1,5,53,1,0.99325,-14.6181
531345,PNET1,110,1,5,53,1,0.99324,-14.6187
531346,PNYRKULM1,110,1,5,53,1,0.99972,-16.1948
531347,PORINGAL1,110,2,5,53,1,0.99949,-14.7225
531348,MYLOOR1,110,1,5,53,1,0.98322,-15.0917
531349,RUBRPARK.T,110,1,5,53,1,0.98786,-15.5217
531350,RUBRPARK1,110,1,5,53,1,0.98784,-15.5231
531351,PIVM_HNL.T1,110,1,5,53,1,0.98492,-15.2745
531352,TCC1,110,1,5,53,1,0.99057,-15.7774
531353,THSRCORP1,110,1,5,53,1,0.99918,-15.9371
531354,VALAPAD1,110,1,5,53,1,0.98508,-16.9199
531355,VIYYUR1,110,1,5,53,1,1.00015,-15.8694
531356,VYTTILA1,110,1,5,53,1,0.97786,-16.7749
531357,WDKNCHRY1,110,1,5,53,1,0.99586,-16.8854
531358,WLTNILND1,110,1,5,53,1,0.98688,-15.1131
531359,KIZKMBLM1,110,1,5,53,1,0.98902,-15.6036
531360,PIVM_HNL.T2,110,1,5,53,1,0.98492,-15.2745
531361,HNL.T1,110,1,5,53,1,0.98492,-15.2745
531362,HNL.T2,110,1,5,53,1,0.98492,-15.2745
531363,CHRPLSRY,110,1,5,53,1,0.99382,-17.9363
531364,CBZ1,110,1,5,53,1,0.99154,-15.6388
531365,BPCL.T,110,1,5,53,1,0.99325,-14.618
531366,BPCL1,110,1,5,53,1,0.99319,-14.6221
531367,BSES.T,110,1,5,53,1,0.99307,-15.5609
531368,BSES1,110,2,5,53,1,0.99254,-15.6005
531369,CRBRUNDM1,110,1,5,53,1,0.99511,-15.655
531370,CSEZ1,110,1,5,53,1,0.99284,-14.6494
531371,FACT-CD1,110,1,5,53,1,0.99321,-14.6207
531372,ATHANI1,110,1,5,53,1,0.99386,-16.2615
531377,KOLENKOD1,110,1,5,53,1,0.99987,-16.7009
531378,KANJIKOD1,110,1,5,53,1,1.01528,-15.1224
531379,KALDIKODE1,110,1,5,53,1,0.99609,-17.6958
531380,KOOTANAD1,110,1,5,53,1,1.00809,-17.4367
531381,KOZHJPAR1,110,1,5,53,1,1.00887,-15.723
531382,MALMPZHA1,110,1,5,53,1,1.01079,-15.9511
531383,MLBRCMNT1,110,1,5,53,1,1.0175,-14.9815
531384,MNARKADU1,110,1,5,53,1,0.99286,-18.13
531385,OTTAPALM1,110,1,5,53,1,0.99685,-17.7061
531386,PARAGON1,110,1,5,53,1,1.01704,-15.0041
531387,PARALI1,110,1,5,53,1,1.00377,-16.8254
531388,TR.SHORNR,110,1,5,53,1,1.01804,-15.9956
531389,VDKNCHRY1,110,1,5,53,1,0.99361,-17.5772
531390,VENAKARA1,110,1,5,53,1,1.01183,-16.2614
531391,PANANGAD1,110,1,5,53,1,0.986,-16.0187
531392,AYAMPZHA1,110,1,5,53,1,0.99494,-15.206
531393,RYNPRM1,110,1,5,53,1,0.98622,-15.8006
531394,PATRIPAL1,110,1,5,53,1,1.0018,-16.9673
531395,KATTOOR1,110,1,5,53,1,0.98829,-16.6915
531396,WALAYAR1,110,1,5,53,1,1.01775,-14.9625
531397,PUDUKKAD1,110,1,5,53,1,0.99451,-16.2441
531398,ARGTKARA.T,110,1,5,53,1,1.01563,-16.5894
531399,ARGTKARA1,110,1,5,53,1,1.01563,-16.5897
531400,CIAL.T1,110,1,5,53,1,0.9919,-15.766
531401,CIAL.T2,110,1,5,53,1,0.99123,-15.8194
531402,CIAL,110,1,5,53,1,0.99149,-15.7984
531551,KOTMNGLM1,110,1,5,53,1,0.99143,-14.932
531552,BOHTANKET1,110,2,5,53,1,0.9922,-14.7036
531553,NMVTPZHA1,110,1,5,53,1,0.98939,-15.0454
531554,ODAKKALI1,110,1,5,53,1,0.99121,-15.1043
531555,KOTHTKLM1,110,1,5,53,1,0.98925,-14.9999
531556,EDATHALA1,110,1,5,53,1,0.98712,-15.8149
531557,RAYMNGLM1,110,4,5,53,1,1,0
531558,VETATHUR1,110,4,5,53,1,1,0
531559,KODNGALR1,110,1,5,53,1,0.99375,-15.5817
531560,MALA1,110,1,5,53,1,0.99436,-15.6276
531561,NENMARA1,110,1,5,53,1,0.9954,-17.2678
531601,AGSTMZHY1,110,1,5,53,1,1.04256,-18.5378
531602,MALPRMBA1,110,1,5,53,1,1.00508,-18.2998
531603,MYLATTY1,110,1,5,53,1,1.04969,-19.5906
531604,NALLALAM1B,110,1,5,53,1,1.04039,-18.758
531605,NALLALAM1A,110,1,5,53,1,1.04039,-18.758
531606,ORKATERY1,110,1,5,53,1,1.04134,-19.0503
531607,TALIPRMB1,110,1,5,53,1,1.05895,-19.7385
531608,AREEKODE1,110,1,5,53,1,1.02907,-17.8635
531609,EDARIKOD1,110,1,5,53,1,0.99984,-19.0132
531610,KANHIROD1A,110,1,5,53,1,1.04961,-18.916
531611,KANHIROD1B,110,1,5,53,1,1.04961,-18.916
531612,IRITTY1,110,1,5,53,1,1.03976,-19.6196
531613,KUBANUR1,110,1,5,53,1,1.02742,-21.1153
531614,KODUVALY1,110,1,5,53,1,1.04344,-18.378
531615,KDPP1,110,4,5,53,1,1,0
531616,KANHAGAD1,110,1,5,53,1,1.05105,-19.5098
531617,KUNMGLM1,110,1,5,53,1,1.04479,-18.399
531618,CHKTPARA1,110,1,5,53,1,1.04557,-18.3167
531619,KIZHISRY1,110,1,5,53,1,1.02656,-18.0824
531621,KAKKAYAM1A,110,2,5,53,1,1.04706,-17.7355
531622,KAKKAYAM1B,110,2,5,53,1,1.04706,-17.7355
531624,KUTIYADI1,110,1,5,53,1,1.04611,-18.4113
531625,KUTIPURM1,110,1,5,53,1,1.00398,-18.4427
531627,MAHE1,110,1,5,53,1,1.03891,-19.533
531629,MELATUR.T,110,1,5,53,1,1.00736,-18.313
531630,MELATUR1,110,1,5,53,1,0.98936,-18.9467
531631,MANGADU1,110,1,5,53,1,1.05599,-20.1709
531632,MULERIYA1,110,1,5,53,1,1.03682,-20.4247
531634,MALAPURM1,110,1,5,53,1,1.01065,-18.3298
531636,MEPAYUR1,110,1,5,53,1,1.03268,-19.4772
531637,CHEVAYUR1,110,1,5,53,1,1.03821,-18.8935
531638,MANJSRWM1,110,1,5,53,1,1.03012,-20.9248
531639,MATTANUR1,110,1,5,53,1,1.04279,-19.4091
531640,MUNDAYAD1,110,1,5,53,1,1.04698,-19.1773
531641,KPCL1,110,2,5,53,1,1.04969,-19.5906
531642,NADAPURM1,110,1,5,53,1,1.04646,-18.5972
531643,CHELARI1,110,1,5,53,1,1.02914,-19.412
531644,KUTHPRMB1,110,1,5,53,1,1.04591,-18.9959
531645,PANOOR1,110,1,5,53,1,1.03909,-19.5207
531647,PAYNGADI1,110,1,5,53,1,1.058,-19.8129
531648,PINARAYI1,110,1,5,53,1,1.04251,-19.4387
531650,PONNANNI1,110,1,5,53,1,1.00518,-18.4201
531652,PAYYANUR1,110,1,5,53,1,1.05302,-19.6366
531653,QUILANDY1,110,1,5,53,1,1.0242,-20.0397
531655,CHERVTUR1,110,1,5,53,1,1.05223,-19.4907
531656,TIRRUR1,110,1,5,53,1,1.00085,-18.8826
531657,THALSERY1,110,1,5,53,1,1.04161,-19.9548
531660,VADAKARA1,110,1,5,53,1,1.03593,-19.3439
531661,VDYANAGR1,110,1,5,53,1,1.04065,-20.1528
531663,WESTHILL1,110,1,5,53,1,1.02664,-19.8112
531666,CHOVVA1,110,1,5,53,1,1.04625,-19.226
531667,AZHIKODE1,110,1,5,53,1,1.05119,-20.4498
531670,CHERPUZA1,110,1,5,53,1,1.05333,-19.84
531690,EDAPPAL1,110,1,5,53,1,1.0096,-18.0376
531691,EZHIMALA1,110,1,5,53,1,1.05771,-19.835
531850,PRNTLMNA1,110,1,5,53,1,0.99654,-18.7652
531852,ELAMKUR1,110,1,5,53,1,1.01938,-17.656
531853,MANJERY1,110,1,5,53,1,1.01574,-17.9324
531854,NILAMBUR1,110,1,5,53,1,1.01551,-17.9786
531855,EDAKARA1,110,1,5,53,1,1.0147,-18.044
531857,NELESWRM1,110,1,5,53,1,1.05568,-19.1339
531859,THALASRY21,110,1,5,53,1,1.04916,-18.4781
532001,IDUKKI2A,220,2,5,53,1,1,-10.4572
532002,IDUKKI2B,220,2,5,53,1,1,-10.4572
532003,EDAMON2,220,1,5,53,1,1.02271,-10.3916
532004,EDAPPON2,220,1,5,53,1,1.01162,-11.9245
532005,KAYMKULM2,220,2,5,53,1,1.01176,-12.0814
532006,KUNDARA2,220,1,5,53,1,1.02326,-10.9225
532007,LOWRPRYR2A,220,2,5,53,1,1.00324,-10.8796
532008,LOWRPRYR2B,220,1,5,53,1,1.00324,-10.8796
532009,PVNTHURT2,220,1,5,53,1,1.00401,-12.3014
532010,NEWPALOM2,220,1,5,53,1,1.00406,-12.287
532011,PUNNAPRA2,220,1,5,53,1,1.00192,-13.2314
532012,POTHNCOD2,220,1,5,53,1,1.02289,-11.0402
532013,SABRGIRI2,220,2,5,53,1,1.01138,-9.9703
532014,THOTTIAR2,220,2,5,53,1,1.00344,-10.9021
532015,PUTHVAKL2,220,1,5,53,1,1.01882,-11.822
532251,PALIVASL2,220,2,5,53,1,0.99778,-11.8364
532252,MANKULAM2,220,4,5,53,1,1,0
532253,VALARA2,220,4,5,53,1,1,0
532254,ERMALLOR2,220,1,5,53,1,0.99875,-13.5299
532255,ETUMANUR2,220,1,5,53,1,1.00079,-12.9422
532256,UPRSNGLM2,220,4,5,53,1,1,0
532257,KUYLIMLA2,220,1,5,53,1,0.99879,-11.1035
532258,PARIPALY2,220,1,5,53,1,1.02224,-11.0705
532259,KOTTAYAM2,220,1,5,53,1,1.0176,-10.2753
532260,PTNMTHTA2,220,1,5,53,1,1.0131,-11.4762
532261,KAKKAD2,220,1,5,53,1,1.01289,-10.1234
532301,MADKTHRA2A,220,1,5,53,1,1.00799,-11.9565
532302,MADKTHRA2B,220,1,5,53,1,1.00799,-11.9565
532303,KALMSERY2,220,1,5,53,1,1.00262,-12.2677
532305,BRAHMPRM2,220,1,5,53,1,1.00302,-12.1091
532306,AMBLMGL2,220,1,5,53,1,1.00326,-12.1113
532307,PALAKKAD2,220,1,5,53,1,1.01215,-11.1036
532308,SHORANUR2,220,1,5,53,1,1.01553,-13.8302
532310,CHALAKDY2,220,1,5,53,1,1.00243,-12.7515
532312,ALUVA2,220,1,5,53,1,0.99469,-12.8304
532313,KALOOR2,220,1,5,53,1,1.00107,-12.5655
532551,KOTMNGLM2,220,1,5,53,1,0.99743,-11.5684
532552,NRTHPRUR2,220,1,5,53,1,0.99572,-13.209
532553,RAYMNGLM2,220,4,5,53,1,1,0
532554,MUVTPZHA2,220,4,5,53,1,1,0
532555,KOTATHRA2,220,4,5,53,1,1,0
532557,KUNAMKLM2,220,1,5,53,1,1.01072,-14.4958
532558,VETATHUR2,220,4,5,53,1,1,0
532559,VIYYUR2,220,1,5,53,1,1.00248,-13.9025
532601,KANIAMPT2,220,1,5,53,1,1.03559,-19.3472
532602,MALPRMBA2,220,1,5,53,1,1.01325,-16.3734
532603,MYLATTY2,220,1,5,53,1,1.05822,-17.1956
532604,NALLALAM2A,220,1,5,53,1,1.03479,-16.199
532605,NALLALAM2B,220,1,5,53,1,1.03479,-16.199
532606,ORKATERY2,220,1,5,53,1,1.04651,-17.8429
532607,TALIPRMB2,220,1,5,53,1,1.05462,-18.1074
532608,AREECODE2A,220,1,5,53,1,1.03574,-15.5606
532609,AREEKODE2B,220,1,5,53,1,1.03574,-15.5606
532610,KANHIROD2A,220,1,5,53,1,1.05055,-17.9915
532611,KANHIROD2B,220,1,5,53,1,1.05055,-17.9915
532853,KUNMGLM2,220,1,5,53,1,1.03932,-16.5425
532854,ATHOLI2,220,4,5,53,1,1,0
532855,KAKKAYAM2,220,1,5,53,1,1.04418,-17.9204
532857,NELESWRM2,220,1,5,53,1,1.05634,-17.7667
532858,MUNDAYAD2,220,1,5,53,1,1.04973,-18.038
532859,THALASRY2,220,1,5,53,1,1.04822,-17.9165
532951,TRIVDRUM2,220,1,5,53,1,1.02305,-11.0095
532953,COCHIN2,220,1,5,53,1,1.0045,-11.8357
532954,ELAPPULY2,220,1,5,53,1,1.01259,-10.8294
532955,KOZHIKOD2,220,1,5,53,1,1.03574,-15.5606
532956,KASRGODE2,220,1,5,53,1,1.05822,-17.1956
532957,ELAMKUR2,220,1,5,53,1,1.02748,-15.3982
534006,KASAR4,400,4,5,52,1,1,0
534251,KUNDARA4,400,1,5,53,1,1.03861,-7.9661
534259,KOTTAYAM4,400,1,5,53,1,1.03395,-7.9101
534301,MADKTHRA4A,400,1,5,53,1,1.00124,-7.6511
534302,MADKTHRA4B,400,1,5,53,1,1.00124,-7.6511
534857,WAYANAD4,400,1,5,53,1,1.05529,-13.9261
534858,KANIAMPT4,400,4,5,53,1,1,0
534859,KANHIROD4,400,4,5,53,1,1,0
534949,TRICHUR4B,400,1,5,53,1,1.00124,-7.6511
534950,TRICHUR4A,400,1,5,53,1,1.00124,-7.6511
534951,TRIVNDRM4,400,1,5,53,1,1.03619,-8.495
534952,EDAMAN4,400,1,5,53,1,1.0419,-7.2859
534953,COCHIN4,400,1,5,53,1,1.01422,-8.2515
534954,ELAPULY4,400,1,5,53,1,1.01233,-9.4491
534955,KOZIKODE4,400,1,5,53,1,1.03499,-12.4926
534956,KASRGODE4,400,1,5,53,1,1.06176,-14.9981
534999,TCR-HVDC,400,1,5,53,1,1,-7.4365
536001,IDUKKI6,66,1,5,53,1,0.99304,-14.11
536002,ADOOR6,66,1,5,53,1,0.97804,-16.9265
536003,EDAMON6,66,1,5,53,1,0.99851,-14.0581
536004,EDAPPON6,66,1,5,53,1,0.98699,-16.3323
536005,ALAPUZHA6,66,1,5,53,1,0.97035,-18.1348
536006,AROOR6,66,1,5,53,1,0.97328,-18.4646
536008,AYOOR6,66,1,5,53,1,0.97267,-15.7302
536009,PVNTHURT6,66,1,5,53,1,0.98641,-16.5589
536010,CHNGSERY6,66,1,5,53,1,0.96985,-17.6249
536011,PUNNAPRA6,66,1,5,53,1,0.98174,-17.5347
536012,CHERTALA6,66,4,5,53,1,1,0
536013,SABRGIRI6,66,1,5,53,1,1.01021,-11.0289
536014,CHUMATRA6,66,1,5,53,1,0.95076,-18.6404
536015,GANDINGR6,66,4,5,53,1,1,0
536016,IRUTKANM6,66,2,5,53,1,0.98507,-11.3715
536018,KANJRPLY6,66,1,5,53,1,0.98374,-15.137
536019,KALLADA6,66,2,5,53,1,1,-13.7965
536020,KRUNGPLY6,66,1,5,53,1,1.01006,-18.3685
536021,KARIMANL6,66,1,5,53,1,0.9821,-11.551
536022,KUTTANAD6,66,1,5,53,1,0.96974,-17.6536
536023,KATTAPNA6,66,4,5,53,1,1,0
536024,ETUMANUR6A,66,4,5,53,1,1,0
536025,ETUMANUR6B,66,4,5,53,1,1,0
536026,KOTTAYAM6,66,4,5,53,1,1,0
536028,KULAMAVU6,66,1,5,53,1,0.99272,-12.0332
536029,KRUVLNGD6,66,4,5,53,1,1,0
536030,KARUVATA6,66,1,5,53,1,0.97002,-18.1572
536031,LACOMPLX6,66,1,5,53,1,0.97251,-18.3093
536032,M_W.TAP,66,1,5,53,1,0.95814,-18.7975
536033,MUNDKAYM6,66,4,5,53,1,1,0
536034,MALNKARA6,66,2,5,53,1,0.98546,-14.8402
536035,MVLIKARA6,66,1,5,53,1,0.98413,-16.4121
536036,NEDMKNDM6,66,2,5,53,1,0.99166,-12.9874
536037,NGRKLGRA6,66,1,5,53,1,0.97747,-16.7648
536038,NEYTNKRA6,66,1,5,53,1,0.98756,-16.9174
536039,PACT6,66,1,5,53,1,0.97329,-18.4649
536040,PALA6,66,1,5,53,1,0.9843,-15.3509
536042,ATTINGAL6,66,1,5,53,1,0.99349,-17.1809
536043,PALODE6,66,1,5,53,1,0.97431,-17.7679
536044,PERUMEDU6,66,1,5,53,1,0.98206,-14.1519
536045,PAMPADY6,66,4,5,53,1,1,0
536046,KOCHPMBA6,66,1,5,53,1,0.99835,-12.2003
536047,PARTHPRA6,66,1,5,53,1,0.97502,-18.2882
536048,PARASALA6,66,1,5,53,1,0.99099,-16.8502
536049,PTNMTHTA6,66,1,5,53,1,1.00559,-12.7297
536050,PTHRIPLY6,66,1,5,53,1,0.96583,-18.4144
536051,PALIVASL6,66,2,5,53,1,0.98582,-11.3166
536052,SENGULAM6,66,1,5,53,1,0.98578,-11.4029
536053,SASTMKTA6,66,1,5,53,1,1.01553,-16.7986
536054,THODPZHA6,66,1,5,53,1,0.97821,-15.5304
536055,THIRUMLA6,66,1,5,53,1,0.99365,-16.5591
536056,TERLS6,66,1,5,53,1,0.99999,-15.5947
536057,TRIVENI6,66,1,5,53,1,0.9981,-12.2251
536058,TTP6,66,1,5,53,1,0.97283,-18.3601
536059,TVMARPRT6,66,1,5,53,1,0.98718,-16.0676
536060,TIRUVALA6,66,1,5,53,1,0.95232,-18.556
536061,TVMPWRHS6,66,1,5,53,1,0.97098,-18.3198
536062,VNDIPRYR6,66,1,5,53,1,0.98259,-13.807
536063,VELI6,66,1,5,53,1,0.98719,-16.0519
536064,VAIKKOM6,66,1,5,53,1,0.98534,-15.2498
536065,VATIYRKV6,66,1,5,53,1,0.94993,-19.0497
536066,VIZHINJM6,66,1,5,53,1,0.96871,-18.0604
536067,VAZHATOP6,66,4,5,53,1,1,0
536068,BALRMPRM6,66,1,5,53,1,0.98365,-16.8589
536069,ANCHAL6,66,1,5,53,1,0.97894,-15.3158
536251,WSTKALAR6,66,4,5,53,1,1,0
536252,KUYLIMLA6,66,1,5,53,1,0.99304,-12.0179
536301,ANGAMALY6,66,1,5,53,1,0.97706,-17.9292
536302,APPOLO6,66,1,5,53,1,0.99493,-15.9954
536303,KALMSERY6,66,1,5,53,1,0.96956,-19.215
536304,CACIL6,66,1,5,53,1,0.9641,-19.5118
536305,CHALAKDY6,66,1,5,53,1,0.99686,-15.8536
536306,CHITTUR6,66,1,5,53,1,0.99625,-18.0272
536307,CRBRUNDM6,66,1,5,53,1,0.96908,-19.2479
536308,CRL66,66,1,5,53,1,0.9679,-19.2962
536310,EKMNORTH6,66,1,5,53,1,0.93997,-21.1492
536311,EDATHALA6,66,4,5,53,1,1,0
536312,ALUVA6,66,1,5,53,1,0.98302,-17.7365
536313,EDAYAR6,66,1,5,53,1,0.98065,-17.8144
536314,KOTMNGLM6,66,4,5,53,1,1,0
536315,FRTKOCHI6,66,1,5,53,1,0.96574,-19.9716
536316,HMT.T6,66,1,5,53,1,0.96886,-19.2496
536317,HMT66,66,1,5,53,1,0.96886,-19.2496
536318,HOC.T66,66,1,5,53,1,0.968,-19.248
536319,HOC66,66,1,5,53,1,0.96792,-19.2536
536320,IDAMALYR6,66,4,5,53,1,1,0
536321,INDSIL66,66,1,5,53,1,0.99784,-17.9214
536322,KALOOR6,66,1,5,53,1,0.97974,-18.7579
536323,KATTOOR6,66,4,5,53,1,1,0
536324,KODNGALR6,66,4,5,53,1,1,0
536325,KANJIKOD6,66,1,5,53,1,1.0053,-17.437
536326,KOTHTKLM6,66,1,5,53,1,0.98142,-15.413
536327,KAKKANAD6,66,1,5,53,1,0.96533,-19.4546
536328,KL_LAMPS6,66,1,5,53,1,0.98004,-17.8341
536329,KANMPULY6,66,1,5,53,1,0.98737,-18.0581
536330,KARUKUTY6,66,1,5,53,1,0.9732,-18.0492
536331,KRL-PUMP6,66,1,5,53,1,0.9679,-19.2962
536332,KIZKMBLM6,66,1,5,53,1,0.97174,-18.7196
536333,MALA6,66,4,5,53,1,1,0
536334,MDRACOAT6,66,1,5,53,1,0.97317,-18.0508
536335,MARINDRV6,66,1,5,53,1,0.97805,-18.7654
536336,MATNCHRY6,66,1,5,53,1,0.96601,-19.9676
536337,MULAVKAD6,66,1,5,53,1,0.93634,-21.3979
536338,NJARKAL6,66,1,5,53,1,0.93288,-21.6368
536339,NENMARA6,66,1,5,53,1,0.9788,-18.3179
536340,NRTHPRUR6,66,1,5,53,1,0.97714,-17.924
536341,NPOL6,66,1,5,53,1,0.96716,-19.3483
536342,OLLUR6,66,4,5,53,1,1,0
536343,OSSIGN6,66,1,5,53,1,0.99536,-15.9013
536344,PUDUKKAD6,66,4,5,53,1,1,0
536345,PERUMBVR6,66,4,5,53,1,1,0
536346,PNMPLNGR6,66,1,5,53,1,0.97105,-19.0407
536347,PRECOT66,66,1,5,53,1,1.00468,-17.4891
536348,PERMANUR6,66,1,5,53,1,0.9765,-18.7673
536349,PRMYRTYR6,66,1,5,53,1,0.96913,-19.2448
536350,PUTNCURZ6,66,1,5,53,1,0.96201,-19.6524
536351,SEPM66,66,1,5,53,1,1.00403,-17.4746
536352,SEPM.T66,66,1,5,53,1,1.005,-17.4462
536353,TELK66,66,1,5,53,1,0.97467,-18.004
536354,THSRMUNC6,66,1,5,53,1,0.99691,-16.3261
536355,T.RAYONS6,66,4,5,53,1,1,0
536356,THSRMUNC.T,66,1,5,53,1,0.99812,-16.2476
536357,VIYYUR6,66,1,5,53,1,0.99862,-16.2126
536358,VENAKARA6,66,1,5,53,1,1.00498,-17.5315
536359,VYTTILA6,66,1,5,53,1,0.97279,-18.9255
536360,WALAYAR6,66,1,5,53,1,0.99309,-17.8126
536361,BOHTANKET6,66,4,5,53,1,1,0
536601,KANIAMPT6,66,1,5,53,1,1.01469,-23.3894
536602,CHEVAYUR6,66,1,5,53,1,1.03698,-19.889
536603,CHOVVA66,66,1,5,53,1,1.03748,-20.8874
536604,NALLALAM6A,66,1,5,53,1,1.02002,-22.5125
536605,EDAKARA6,66,4,5,53,1,1,0
536606,GWALIYAR6,66,1,5,53,1,1.03385,-20.159
536607,KUNMGLM6,66,1,5,53,1,1.03785,-19.8853
536608,KUTHPRMB6,66,1,5,53,1,1.01918,-22.1863
536609,KUTIKATR6,66,1,5,53,1,1.00429,-23.4556
536610,KUTHMNDA6,66,1,5,53,1,1.00724,-23.9143
536611,MANJERY6,66,4,5,53,1,1,0
536612,MALAPURM6,66,4,5,53,1,1,0
536613,MANKAVU6,66,1,5,53,1,1.00912,-23.1475
536614,MANTHVDY6,66,1,5,53,1,1.00004,-24.4243
536615,MATTANUR6,66,1,5,53,1,1.01956,-22.1097
536616,MUNDAYAD6,66,1,5,53,1,1.04024,-20.7021
536617,MAVOOR6,66,1,5,53,1,1.03379,-20.15
536618,NEDMPOYL6,66,1,5,53,1,1.01417,-22.5494
536619,NILAMBUR6,66,4,5,53,1,1,0
536620,PRNTLMNA6,66,4,5,53,1,1,0
536621,PUTHIYRA6,66,1,5,53,1,1.03649,-19.8943
536622,SRIKNTPM6,66,1,5,53,1,1.01928,-22.0895
536623,SULTBTRY6,66,1,5,53,1,1.01047,-23.686
536624,THAMASRY6,66,1,5,53,1,1.02641,-20.6032
536625,ANCHKUNU6,66,1,5,53,1,1.00606,-23.999
536626,NALLALAM6B,66,1,5,53,1,1.03697,-19.4772
536627,EDAKARA-T,66,4,5,53,1,1,0
541000,BAHUR132,110,1,5,54,549,0.97968,-18.9468
541001,PYKARA1,110,2,5,54,542,0.98252,-21.4759
541002,SPBUDR1,110,1,5,54,541,0.99182,-14.382
541003,SALEM1,110,1,5,54,543,1.01983,-23.4572
541006,UDMLPET1,110,2,5,54,1,1.01371,-13.0816
541018,KAYA-W2,110,2,5,54,1,1.06492,-7.6646
541020,PALADAM,110,2,5,54,1,1.00831,-16.6145
541026,KANARPATTY,110,2,5,54,1,1.07114,-5.8238
541027,KAYA-W110,110,2,5,54,1,1.05556,-5.6256
541044,KUTALAMGAS1,110,2,5,54,545,1,-22.5978
541045,SRPDUR,110,2,5,54,1,1.12749,-9.9892
541046,NEYVELITS1,110,2,5,54,548,0.98689,-27.1156
541058,INGUR1,110,1,5,54,543,0.95029,-23.5757
541070,TUDYLR1,110,1,5,54,542,0.96319,-19.3518
541090,SVCHTRM1,110,1,5,54,541,1,-11.517
541093,TAPPAKUN,110,2,5,54,1,1.01607,-8.8649
541094,ANIKADAV,110,2,5,54,1,1.01105,-8.4924
