Node,node.number,Voltage,Region,Zone,Owner
152216_SHAHBAGH2_220,152216,220,NORTH,DELHI,DEL_STU
152217_ROHINI_220,152217,220,NORTH,DELHI,DEL_STU
152218_BURARI_220,152218,220,NORTH,DELHI,DEL_STU
152219_PARKSTREET_220,152219,220,NORTH,DELHI,DEL_STU
152220_SARITAVIHAR2_220,152220,220,NORTH,DELHI,DEL_STU
152221_NARAINA_220,152221,220,NORTH,DELHI,DEL_STU
152223_NAJAFGARH_BM_220,152223,220,NORTH,DELHI,DEL_STU
152224_DIAL_220,152224,220,NORTH,DELHI,DEL_STU
152225_SARITAVIHA_S_220,152225,220,NORTH,DELHI,DEL_STU
152226_LODIROAD2_220,152226,220,NORTH,DELHI,DEL_STU
152227_RIDGEVALLEY_220,152227,220,NORTH,DELHI,DEL_STU
152228_MEHRAULI_S_220,152228,220,NORTH,DELHI,DEL_STU
152229_WAZIRABAD2_220,152229,220,NORTH,DELHI,DEL_STU
152230_GEETACOLONY_220,152230,220,NORTH,DELHI,DEL_STU
152232_KASHMIRIGATE_220,152232,220,NORTH,DELHI,DEL_STU
152233_GAZIPUR_DL_220,152233,220,NORTH,DELHI,DEL_STU
152235_MASJIDMOTH_220,152235,220,NORTH,DELHI,DEL_STU
152236_AIIMS_220,152236,220,NORTH,DELHI,DEL_STU
152237_ELECTRICLANE_220,152237,220,NORTH,DELHI,DEL_STU
152238_DSIDCBAWANA_220,152238,220,NORTH,DELHI,DEL_STU
152239_KANJHAWALA_220,152239,220,NORTH,DELHI,DEL_STU
152240_PAPANKALA-II_220,152240,220,NORTH,DELHI,DEL_STU
152242_WAZIRPUR_220,152242,220,NORTH,DELHI,DEL_STU
152243_PEERAGARHI_220,152243,220,NORTH,DELHI,DEL_STU
152255_MUNDKA_220,152255,220,NORTH,DELHI,DEL_STU
153000_RIDGEVALLEY_33,153000,33,NORTH,DELHI,DEL_STU
153006_RAJGHATG_33,153006,33,NORTH,DELHI,DEL_STU
153012_BURARI_33,153012,33,NORTH,DELHI,DEL_STU
153013_OKHLA_33,153013,33,NORTH,DELHI,DEL_STU
153015_SABJIMANDI_33,153015,33,NORTH,DELHI,DEL_STU
153016_SHAHBAGH_33,153016,33,NORTH,DELHI,DEL_STU
153021_NARAINA_33,153021,33,NORTH,DELHI,DEL_STU
153023_ROHTAK33_33,153023,33,NORTH,DELHI,DEL_STU
153024_PARKSTREET_33,153024,33,NORTH,DELHI,DEL_STU
153026_LODIROAD_33,153026,33,NORTH,DELHI,DEL_STU
153029_PATPARGANJ_33,153029,33,NORTH,DELHI,DEL_STU
153030_GEETACOLONY_33,153030,33,NORTH,DELHI,DEL_STU
153032_KASHMIRIGATE_33,153032,33,NORTH,DELHI,DEL_STU
153035_MASJIDMOTH_33,153035,33,NORTH,DELHI,DEL_STU
153036_AIIMS_33,153036,33,NORTH,DELHI,DEL_STU
153037_ELECTRICLANE_33,153037,33,NORTH,DELHI,DEL_STU
156002_RAJGHAT_66,156002,66,NORTH,DELHI,DEL_STU
156004_NARELA_D_66,156004,66,NORTH,DELHI,DEL_STU
156005_PATPARGANJ_66,156005,66,NORTH,DELHI,DEL_STU
156007_BAWANA_66,156007,66,NORTH,DELHI,DEL_STU
156008_OKHLA_66,156008,66,NORTH,DELHI,DEL_STU
156009_MEHRAULI_B_66,156009,66,NORTH,DELHI,DEL_STU
156010_NAZAFGARH_B_66,156010,66,NORTH,DELHI,DEL_STU
156011_VASANTKUJ_66,156011,66,NORTH,DELHI,DEL_STU
156014_PAPANKALAN-1_66,156014,66,NORTH,DELHI,DEL_STU
156017_ROHINI_66,156017,66,NORTH,DELHI,DEL_STU
156018_BURARI_66,156018,66,NORTH,DELHI,DEL_STU
156019_PARKSTREET_66,156019,66,NORTH,DELHI,DEL_STU
156020_SARITAVIHAR_66,156020,66,NORTH,DELHI,DEL_STU
156022_ROHTAKROAD_66,156022,66,NORTH,DELHI,DEL_STU
156025_DIAL_66,156025,66,NORTH,DELHI,DEL_STU
156027_WAZIRABAD_66,156027,66,NORTH,DELHI,DEL_STU
156028_MEHRAULI_S_66,156028,66,NORTH,DELHI,DEL_STU
156033_KANJHAWALA_66,156033,66,NORTH,DELHI,DEL_STU
156034_PAPANKALA-II_66,156034,66,NORTH,DELHI,DEL_STU
156038_DSIDCBAWANA_66,156038,66,NORTH,DELHI,DEL_STU
156055_MUNDKA_66,156055,66,NORTH,DELHI,DEL_STU
184427_BAWANA4_400,184427,400,NORTH,DELHI,DEL_STU
184428_BAMNOLI14_400,184428,400,NORTH,DELHI,DEL_STU
184455_MUNDKA_400,184455,400,NORTH,DELHI,DEL_STU
541002_SPBUDR1_110,541002,110,SOUTH,TAMILNAD,CHENNAI
541090_SVCHTRM1_110,541090,110,SOUTH,TAMILNAD,CHENNAI
542002_SPBUDR2_230,542002,230,SOUTH,TAMILNAD,CHENNAI
542008_NCTPS2_230,542008,230,SOUTH,TAMILNAD,CHENNAI
542009_SPKOIL2_230,542009,230,SOUTH,TAMILNAD,CHENNAI
542010_MAMSIPCOT2_230,542010,230,SOUTH,TAMILNAD,CHENNAI
542011_ORGADAM2_230,542011,230,SOUTH,TAMILNAD,CHENNAI
542019_SOUCHE2_230,542019,230,SOUTH,TAMILNAD,CHENNAI
542022_ALMATI2_230,542022,230,SOUTH,TAMILNAD,CHENNAI
542025_VEERAPRM2_230,542025,230,SOUTH,TAMILNAD,CHENNAI
542028_KITS2_230,542028,230,SOUTH,TAMILNAD,CHENNAI
542029_KANCHEE2_230,542029,230,SOUTH,TAMILNAD,CHENNAI
542030_KALP-FBR2_230,542030,230,SOUTH,TAMILNAD,CHENNAI
542031_KALPAKAM2_230,542031,230,SOUTH,TAMILNAD,CHENNAI
542034_KOYEMBED2_230,542034,230,SOUTH,TAMILNAD,CHENNAI
542035_KORATUR2_230,542035,230,SOUTH,TAMILNAD,CHENNAI
542040_MANAL2_230,542040,230,SOUTH,TAMILNAD,CHENNAI
542048_ACHARPKM2_230,542048,230,SOUTH,TAMILNAD,CHENNAI
542054_ENNORE2_230,542054,230,SOUTH,TAMILNAD,CHENNAI
542062_TARAMAN2_230,542062,230,SOUTH,TAMILNAD,CHENNAI
542068_TONDIARPET2_230,542068,230,SOUTH,TAMILNAD,CHENNAI
542076_VYASARPDY2_230,542076,230,SOUTH,TAMILNAD,CHENNAI
542077_MYLAPORE2_230,542077,230,SOUTH,TAMILNAD,CHENNAI
542078_MRL_230,542078,230,SOUTH,TAMILNAD,CHENNAI
542079_GMPD2_230,542079,230,SOUTH,TAMILNAD,CHENNAI
542080_KILPAUKWW_230,542080,230,SOUTH,TAMILNAD,CHENNAI
542081_EBOCF2_230,542081,230,SOUTH,TAMILNAD,CHENNAI
542082_AMBTRIE2_230,542082,230,SOUTH,TAMILNAD,CHENNAI
542085_KADPERI2_230,542085,230,SOUTH,TAMILNAD,CHENNAI
542086_KALIVANPT2_230,542086,230,SOUTH,TAMILNAD,CHENNAI
542087_SIRUCHER2_230,542087,230,SOUTH,TAMILNAD,CHENNAI
542088_CMRLCENTL2_230,542088,230,SOUTH,TAMILNAD,CHENNAI
542089_NOKIA2_230,542089,230,SOUTH,TAMILNAD,CHENNAI
542090_SVCHTRM2_230,542090,230,SOUTH,TAMILNAD,CHENNAI
542091_SHOLNLR2_230,542091,230,SOUTH,TAMILNAD,CHENNAI
542124_MANGLAPRM22_230,542124,230,SOUTH,TAMILNAD,CHENNAI
542125_PULNTOPE42_230,542125,230,SOUTH,TAMILNAD,CHENNAI
542133_GUINDY42_230,542133,230,SOUTH,TAMILNAD,CHENNAI
542145_BASNBRG2_230,542145,230,SOUTH,TAMILNAD,CHENNAI
542156_CMRLKOY2_230,542156,230,SOUTH,TAMILNAD,CHENNAI
542157_CMRLALNDR2_230,542157,230,SOUTH,TAMILNAD,CHENNAI
542158_RAPURAM2_230,542158,230,SOUTH,TAMILNAD,CHENNAI
542159_ATHIPATTU2_230,542159,230,SOUTH,TAMILNAD,CHENNAI
542160_PORUR2_230,542160,230,SOUTH,TAMILNAD,CHENNAI
542161_HYNDAI2_230,542161,230,SOUTH,TAMILNAD,CHENNAI
542163_OPGALAMTYG_230,542163,230,SOUTH,TAMILNAD,CHENNAI
544023_OPG400KV_400,544023,400,SOUTH,TAMILNAD,CHENNAI
544035_KORATUR4_400,544035,400,SOUTH,TAMILNAD,CHENNAI
544040_MANALI4_400,544040,400,SOUTH,TAMILNAD,CHENNAI
544077_MYLAPRE4_400,544077,400,SOUTH,TAMILNAD,CHENNAI
544123_ENNOR-EX_400,544123,400,SOUTH,TAMILNAD,CHENNAI
544124_ETPSEXP4_400,544124,400,SOUTH,TAMILNAD,CHENNAI
544125_PULNTOPE4_400,544125,400,SOUTH,TAMILNAD,CHENNAI
544126_THERVOI4_400,544126,400,SOUTH,TAMILNAD,CHENNAI
544131_NCTPSSTG4_400,544131,400,SOUTH,TAMILNAD,CHENNAI
544133_GUINDY4_400,544133,400,SOUTH,TAMILNAD,CHENNAI
544169_PULNTP_DUM_400,544169,400,SOUTH,TAMILNAD,CHENNAI
548008_NCTPS765KV_765,548008,765,SOUTH,TAMILNAD,CHENNAI
548124_ETPSREP7_765,548124,765,SOUTH,TAMILNAD,CHENNAI
541001_PYKARA1_110,541001,110,SOUTH,TAMILNAD,COIMBATORE
541070_TUDYLR1_110,541070,110,SOUTH,TAMILNAD,COIMBATORE
541119_PONNAPRM_110,541119,110,SOUTH,TAMILNAD,COIMBATORE
542006_UDMLPET2_230,542006,230,SOUTH,TAMILNAD,COIMBATORE
542014_ARASUR2_230,542014,230,SOUTH,TAMILNAD,COIMBATORE
542020_PALADAM2_230,542020,230,SOUTH,TAMILNAD,COIMBATORE
542023_PONNAPRM2_230,542023,230,SOUTH,TAMILNAD,COIMBATORE
542033_KADAMPAR2_230,542033,230,SOUTH,TAMILNAD,COIMBATORE
542037_KUNDAHGEN2_230,542037,230,SOUTH,TAMILNAD,COIMBATORE
542038_COIMBTRE2_230,542038,230,SOUTH,TAMILNAD,COIMBATORE
542042_MGPD_230,542042,230,SOUTH,TAMILNAD,COIMBATORE
542053_PELAMEDU2_230,542053,230,SOUTH,TAMILNAD,COIMBATORE
542056_GOBIC2_230,542056,230,SOUTH,TAMILNAD,COIMBATORE
542058_INGUR2_230,542058,230,SOUTH,TAMILNAD,COIMBATORE
542070_TUDIALR2_230,542070,230,SOUTH,TAMILNAD,COIMBATORE
542083_TIRUPUR2_230,542083,230,SOUTH,TAMILNAD,COIMBATORE
542092_KARMADA2_230,542092,230,SOUTH,TAMILNAD,COIMBATORE
542094_CHITOD22_230,542094,230,SOUTH,TAMILNAD,COIMBATORE
542097_PUSHEP2_230,542097,230,SOUTH,TAMILNAD,COIMBATORE
542113_OKMDPM-W_230,542113,230,SOUTH,TAMILNAD,COIMBATORE
542114_ANIKDV-W_230,542114,230,SOUTH,TAMILNAD,COIMBATORE
542118_SADAYMPLYM-W_230,542118,230,SOUTH,TAMILNAD,COIMBATORE
542119_PNPRM-W_230,542119,230,SOUTH,TAMILNAD,COIMBATORE
542121_ING-W_230,542121,230,SOUTH,TAMILNAD,COIMBATORE
542122_EDAMLYRM42_230,542122,230,SOUTH,TAMILNAD,COIMBATORE
542128_ALIYAR2_230,542128,230,SOUTH,TAMILNAD,COIMBATORE
542129_KARVALR2_230,542129,230,SOUTH,TAMILNAD,COIMBATORE
542150_KOLAPALUR42_230,542150,230,SOUTH,TAMILNAD,COIMBATORE
544128_COIMBTR4_400,544128,400,SOUTH,TAMILNAD,COIMBATORE
548128_COIMBTR7_765,548128,765,SOUTH,TAMILNAD,COIMBATORE
541003_SALEM1_110,541003,110,SOUTH,TAMILNAD,ERODE
541058_INGUR1_110,541058,110,SOUTH,TAMILNAD,ERODE
542003_SALEM2_230,542003,230,SOUTH,TAMILNAD,ERODE
542024_PUDNCHD2_230,542024,230,SOUTH,TAMILNAD,ERODE
542039_METTUR-TUN_230,542039,230,SOUTH,TAMILNAD,ERODE
542041_MTPS2_230,542041,230,SOUTH,TAMILNAD,ERODE
542052_DEVIKRCH2_230,542052,230,SOUTH,TAMILNAD,ERODE
542065_UNJANI2_230,542065,230,SOUTH,TAMILNAD,ERODE
542130_MTPSSG32_230,542130,230,SOUTH,TAMILNAD,ERODE
542131_SINGAPRM2_230,542131,230,SOUTH,TAMILNAD,ERODE
542146_GURUPARHALLI_230,542146,230,SOUTH,TAMILNAD,ERODE
542148_KURUKATHY2_230,542148,230,SOUTH,TAMILNAD,ERODE
542149_VALAYAPATTY2_230,542149,230,SOUTH,TAMILNAD,ERODE
542152_SENBAGAPUDUR_230,542152,230,SOUTH,TAMILNAD,ERODE
542153_TINGALUR2_230,542153,230,SOUTH,TAMILNAD,ERODE
542154_ANTHIYUR2_230,542154,230,SOUTH,TAMILNAD,ERODE
542155_PALAKAPLM2_230,542155,230,SOUTH,TAMILNAD,ERODE
544150_KOLAPALUR4_400,544150,400,SOUTH,TAMILNAD,ERODE
542007_HOSUR2_230,542007,230,SOUTH,TAMILNAD,VELLORE
542016_SINGARPET2_230,542016,230,SOUTH,TAMILNAD,VELLORE
542036_KRMGLM2_230,542036,230,SOUTH,TAMILNAD,VELLORE
542043_MOSUR2_230,542043,230,SOUTH,TAMILNAD,VELLORE
542069_THIRUVLM2_230,542069,230,SOUTH,TAMILNAD,VELLORE
542075_VINMGLAM_230,542075,230,SOUTH,TAMILNAD,VELLORE
542147_UDANAPALLY2_230,542147,230,SOUTH,TAMILNAD,VELLORE
542151_PALAVADI42_230,542151,230,SOUTH,TAMILNAD,VELLORE
542168_SOLINGHUR42_230,542168,230,SOUTH,TAMILNAD,VELLORE
544151_PALAVADI4_400,544151,400,SOUTH,TAMILNAD,VELLORE
544168_SOLINGHUR4_400,544168,400,SOUTH,TAMILNAD,VELLORE
522122_EDC220_220,522122,220,SOUTH,KARNATKA,TRICHY
522123_NIMHANS220_220,522123,220,SOUTH,KARNATKA,TRICHY
522124_EPIP220_220,522124,220,SOUTH,KARNATKA,TRICHY
522125_DGPLANT220_220,522125,220,SOUTH,KARNATKA,TRICHY
522126_MANYATA220_220,522126,220,SOUTH,KARNATKA,TRICHY
522127_JIGANI220_220,522127,220,SOUTH,KARNATKA,TRICHY
522128_YERANHALI22_220,522128,220,SOUTH,KARNATKA,TRICHY
522129_SARJAPUR220_220,522129,220,SOUTH,KARNATKA,TRICHY
522130_ERORA220_220,522130,220,SOUTH,KARNATKA,TRICHY
522131_VTPARK220_220,522131,220,SOUTH,KARNATKA,TRICHY
522132_NILAGUNDA22_220,522132,220,SOUTH,KARNATKA,TRICHY
522133_KUDALGI22_220,522133,220,SOUTH,KARNATKA,TRICHY
522134_BMMISPAT_220,522134,220,SOUTH,KARNATKA,TRICHY
522135_KOPPAL22_220,522135,220,SOUTH,KARNATKA,TRICHY
522138_BIDNAL22_220,522138,220,SOUTH,KARNATKA,TRICHY
541044_KUTALAMGAS1_110,541044,110,SOUTH,TAMILNAD,TRICHY
541106_KOVILKLPLGAS_110,541106,110,SOUTH,TAMILNAD,TRICHY
542004_ALUNDUR2_230,542004,230,SOUTH,TAMILNAD,TRICHY
542013_PUGALUR2_230,542013,230,SOUTH,TAMILNAD,TRICHY
542015_JAMBNNPRM2_230,542015,230,SOUTH,TAMILNAD,TRICHY
542044_MYLADUR2_230,542044,230,SOUTH,TAMILNAD,TRICHY
542055_PPNALUR2_230,542055,230,SOUTH,TAMILNAD,TRICHY
542057_PERAMBLR2_230,542057,230,SOUTH,TAMILNAD,TRICHY
542059_SAMAYPRM2_230,542059,230,SOUTH,TAMILNAD,TRICHY
542063_THANJ2_230,542063,230,SOUTH,TAMILNAD,TRICHY
542067_TIRUVARUR2_230,542067,230,SOUTH,TAMILNAD,TRICHY
542084_PDKT2_230,542084,230,SOUTH,TAMILNAD,TRICHY
542095_EACHENGD220_230,542095,230,SOUTH,TAMILNAD,TRICHY
542096_SAMAYPRM_230,542096,230,SOUTH,TAMILNAD,TRICHY
542132_TRICHY2_230,542132,230,SOUTH,TAMILNAD,TRICHY
542134_KARAMBUM2_230,542134,230,SOUTH,TAMILNAD,TRICHY
542135_KUMBGNM2_230,542135,230,SOUTH,TAMILNAD,TRICHY
542141_NAGAIPR2_230,542141,230,SOUTH,TAMILNAD,TRICHY
542142_NEPL2_230,542142,230,SOUTH,TAMILNAD,TRICHY
542144_TANJORE42_230,542144,230,SOUTH,TAMILNAD,TRICHY
542169_POYYUR2_230,542169,230,SOUTH,TAMILNAD,TRICHY
544063_TANJORE4_400,544063,400,SOUTH,TAMILNAD,TRICHY
542018_KAYA-W_230,542018,230,SOUTH,TAMILNAD,TIRUNEVELI
542021_KUDANKLM2_230,542021,230,SOUTH,TAMILNAD,TIRUNEVELI
542027_TIRUNELVL2_230,542027,230,SOUTH,TAMILNAD,TIRUNEVELI
542045_SRPUDUR2_230,542045,230,SOUTH,TAMILNAD,TIRUNEVELI
542060_ANUPNKLM2_230,542060,230,SOUTH,TAMILNAD,TIRUNEVELI
542071_TTPS2_230,542071,230,SOUTH,TAMILNAD,TIRUNEVELI
542093_NALAMNPTY2_230,542093,230,SOUTH,TAMILNAD,TIRUNEVELI
542099_TTPSSIPKOT2_230,542099,230,SOUTH,TAMILNAD,TIRUNEVELI
542101_AMDAPR-W_230,542101,230,SOUTH,TAMILNAD,TIRUNEVELI
542102_KODIKUC-W_230,542102,230,SOUTH,TAMILNAD,TIRUNEVELI
542103_VERNM-W_230,542103,230,SOUTH,TAMILNAD,TIRUNEVELI
542104_UDYTHR-W_230,542104,230,SOUTH,TAMILNAD,TIRUNEVELI
542105_KNARPT-W_230,542105,230,SOUTH,TAMILNAD,TIRUNEVELI
542106_SMUGRP-W_230,542106,230,SOUTH,TAMILNAD,TIRUNEVELI
542107_KRPRM-W_230,542107,230,SOUTH,TAMILNAD,TIRUNEVELI
542108_SANKRI-W_230,542108,230,SOUTH,TAMILNAD,TIRUNEVELI
542109_TTAUTO-W_230,542109,230,SOUTH,TAMILNAD,TIRUNEVELI
542110_VILSRI-W_230,542110,230,SOUTH,TAMILNAD,TIRUNEVELI
542111_PNRKLM-W_230,542111,230,SOUTH,TAMILNAD,TIRUNEVELI
542115_SNKPRM-W_230,542115,230,SOUTH,TAMILNAD,TIRUNEVELI
542116_VELPNOR-W_230,542116,230,SOUTH,TAMILNAD,TIRUNEVELI
542117_VNKNDL-W_230,542117,230,SOUTH,TAMILNAD,TIRUNEVELI
542120_SRPDR-W_230,542120,230,SOUTH,TAMILNAD,TIRUNEVELI
542126_KAMUTHI2_230,542126,230,SOUTH,TAMILNAD,TIRUNEVELI
542127_TRICHULI-S_230,542127,230,SOUTH,TAMILNAD,TIRUNEVELI
542136_TTPSJV2_230,542136,230,SOUTH,TAMILNAD,TIRUNEVELI
542137_STERLITE2_230,542137,230,SOUTH,TAMILNAD,TIRUNEVELI
542138_INDBHARAT2_230,542138,230,SOUTH,TAMILNAD,TIRUNEVELI
542139_KARVAR2_230,542139,230,SOUTH,TAMILNAD,TIRUNEVELI
542140_SAVASAPRM2_230,542140,230,SOUTH,TAMILNAD,TIRUNEVELI
542164_PAVOORCHATRM_230,542164,230,SOUTH,TAMILNAD,TIRUNEVELI
542165_OTTAPIDARAM4_230,542165,230,SOUTH,TAMILNAD,TIRUNEVELI
542166_SAMUGARANGAP_230,542166,230,SOUTH,TAMILNAD,TIRUNEVELI
542167_MUPPANDAL2_230,542167,230,SOUTH,TAMILNAD,TIRUNEVELI
544009_PAVOORCHATRM_400,544009,400,SOUTH,TAMILNAD,TIRUNEVELI
544072_UDNGDI4_400,544072,400,SOUTH,TAMILNAD,TIRUNEVELI
544132_KAMUTHI4_400,544132,400,SOUTH,TAMILNAD,TIRUNEVELI
544165_OTTAPIDARAM4_400,544165,400,SOUTH,TAMILNAD,TIRUNEVELI
544166_SAMUGARANGAP_400,544166,400,SOUTH,TAMILNAD,TIRUNEVELI
548072_UDNGDI7_765,548072,765,SOUTH,TAMILNAD,TIRUNEVELI
541105_RAMNDIPPGAS1_110,541105,110,SOUTH,TAMILNAD,MADURAI
541112_VALUTHURGAS1_110,541112,110,SOUTH,TAMILNAD,MADURAI
542005_MADURAI2_230,542005,230,SOUTH,TAMILNAD,MADURAI
542017_KARAIKUD2_230,542017,230,SOUTH,TAMILNAD,MADURAI
542051_PARAMKDY2_230,542051,230,SOUTH,TAMILNAD,MADURAI
542061_SEMBATY2_230,542061,230,SOUTH,TAMILNAD,MADURAI
542064_THENI2_230,542064,230,SOUTH,TAMILNAD,MADURAI
542066_ALGARKOL2_230,542066,230,SOUTH,TAMILNAD,MADURAI
542098_RNPURAM2_230,542098,230,SOUTH,TAMILNAD,MADURAI
542112_VALUTHUR2_230,542112,230,SOUTH,TAMILNAD,MADURAI
544129_KARAIKUD74_400,544129,400,SOUTH,TAMILNAD,MADURAI
548129_KARAIKUDI7_765,548129,765,SOUTH,TAMILNAD,MADURAI
541046_NEYVELITS1_110,541046,110,SOUTH,TAMILNAD,VILLUPURAM
542001_NEYVELTS2_230,542001,230,SOUTH,TAMILNAD,VILLUPURAM
542012_CUDALUR2_230,542012,230,SOUTH,TAMILNAD,VILLUPURAM
542026_ULUNDRPT2_230,542026,230,SOUTH,TAMILNAD,VILLUPURAM
542046_NEYVELITS12_230,542046,230,SOUTH,TAMILNAD,VILLUPURAM
542047_NEY-ZERO_230,542047,230,SOUTH,TAMILNAD,VILLUPURAM
542049_NEYMINES_230,542049,230,SOUTH,TAMILNAD,VILLUPURAM
542050_ARNI2_230,542050,230,SOUTH,TAMILNAD,VILLUPURAM
542072_TVMALAI2_230,542072,230,SOUTH,TAMILNAD,VILLUPURAM
542074_VILUPRM2_230,542074,230,SOUTH,TAMILNAD,VILLUPURAM
542143_ARIYALR2_230,542143,230,SOUTH,TAMILNAD,VILLUPURAM
542162_PURASAI2_230,542162,230,SOUTH,TAMILNAD,VILLUPURAM
544046_NEY(REP)4_400,544046,400,SOUTH,TAMILNAD,VILLUPURAM
544127_ARIYALUR4_400,544127,400,SOUTH,TAMILNAD,VILLUPURAM
548127_ARIYALUR7_765,548127,765,SOUTH,TAMILNAD,VILLUPURAM
541000_BAHUR132_110,541000,110,SOUTH,TAMILNAD,PONDY
541100_THNDMN1_110,541100,110,SOUTH,TAMILNAD,PONDY
541107_KRAIKL1_110,541107,110,SOUTH,PONDY,PONDY
542000_BAHOOR2_230,542000,230,SOUTH,PONDY,PONDY
542032_VILIANR2_230,542032,230,SOUTH,PONDY,PONDY
542073_PONDY-PG_230,542073,230,SOUTH,PONDY,PONDY
542100_THONDAMN2_230,542100,230,SOUTH,PONDY,PONDY
171100_NOIDA_UP_132,171100,132,NORTH,UP,UP_STU
171101_GOKUL_132,171101,132,NORTH,UP,UP_STU
171102_GNOIDA1_132,171102,132,NORTH,UP,UP_STU
171103_ATRAULI1_132,171103,132,NORTH,UP,UP_STU
171104_BARAUT1_132,171104,132,NORTH,UP,UP_STU
171105_AGRAN1_132,171105,132,NORTH,UP,UP_STU
171106_AGRACANT_132,171106,132,NORTH,UP,UP_STU
171107_UNNAO1_132,171107,132,NORTH,UP,UP_STU
171108_AGRAFN_132,171108,132,NORTH,UP,UP_STU
171109_BANDA1_132,171109,132,NORTH,UP,UP_STU
171110_HATHRAS1_132,171110,132,NORTH,UP,UP_STU
171111_CHIBRMAU_132,171111,132,NORTH,UP,UP_STU
171112_ORAI1_132,171112,132,NORTH,UP,UP_STU
171113_CHINHAT_132,171113,132,NORTH,UP,UP_STU
171114_PHULPUR1_132,171114,132,NORTH,UP,UP_STU
171115_SHATABD_132,171115,132,NORTH,UP,UP_STU
171116_SIMBOLI_132,171116,132,NORTH,UP,UP_STU
171117_GAJRAULA_132,171117,132,NORTH,UP,UP_STU
171118_SAMBHAL_132,171118,132,NORTH,UP,UP_STU
171119_SAHIBAD_132,171119,132,NORTH,UP,UP_STU
171120_HARDROAD_132,171120,132,NORTH,UP,UP_STU
171121_NEHTOR1_132,171121,132,NORTH,UP,UP_STU
171122_DOHANA1_132,171122,132,NORTH,UP,UP_STU
171126_NIGHASAN_132,171126,132,NORTH,UP,UP_STU
171128_SHAJANP1_132,171128,132,NORTH,UP,UP_STU
171130_CBGANJ_132,171130,132,NORTH,UP,UP_STU
171131_AGRATAJ_132,171131,132,NORTH,UP,UP_STU
171132_MAU1_132,171132,132,NORTH,UP,UP_STU
171133_SITAPUR1_132,171133,132,NORTH,UP,UP_STU
171135_LUCKNOW1_132,171135,132,NORTH,UP,UP_STU
171138_MURABAD1_132,171138,132,NORTH,UP,UP_STU
171142_MERUT1_132,171142,132,NORTH,UP,UP_STU
171144_MURADNG1_132,171144,132,NORTH,UP,UP_STU
171147_SHAMLI1_132,171147,132,NORTH,UP,UP_STU
171149_SAHARAN1_132,171149,132,NORTH,UP,UP_STU
171150_AZAMGAR1_132,171150,132,NORTH,UP,UP_STU
171151_NARA_132,171151,132,NORTH,UP,UP_STU
171154_KHURJA1_132,171154,132,NORTH,UP,UP_STU
171156_HARDUGN1_132,171156,132,NORTH,UP,UP_STU
171158_AGRA1_132,171158,132,NORTH,UP,UP_STU
171161_DEORIA1_132,171161,132,NORTH,UP,UP_STU
171162_MAINPUR_132,171162,132,NORTH,UP,UP_STU
171163_HARDOI1_132,171163,132,NORTH,UP,UP_STU
171164_PANKI1_132,171164,132,NORTH,UP,UP_STU
171165_FEROZBD1_132,171165,132,NORTH,UP,UP_STU
171166_NAUBSTA_132,171166,132,NORTH,UP,UP_STU
171167_BAH_132,171167,132,NORTH,UP,UP_STU
171168_AKBARPUR_132,171168,132,NORTH,UP,UP_STU
171169_OBRA1_132,171169,132,NORTH,UP,UP_STU
171172_RICHA_132,171172,132,NORTH,UP,UP_STU
171173_ALAHBAD1_132,171173,132,NORTH,UP,UP_STU
171174_GAZIPR2_132,171174,132,NORTH,UP,UP_STU
171176_FATEHPR1_132,171176,132,NORTH,UP,UP_STU
171177_SAHUPR1_132,171177,132,NORTH,UP,UP_STU
171178_SARNATH1_132,171178,132,NORTH,UP,UP_STU
171179_BADAUN1_132,171179,132,NORTH,UP,UP_STU
171181_GORAKPR1_132,171181,132,NORTH,UP,UP_STU
171183_SULTANP1_132,171183,132,NORTH,UP,UP_STU
171184_JAUNPUR1_132,171184,132,NORTH,UP,UP_STU
171185_GONDA1_132,171185,132,NORTH,UP,UP_STU
171186_CANT_AL_132,171186,132,NORTH,UP,UP_STU
171187_BASTI1_132,171187,132,NORTH,UP,UP_STU
171188_ALIGARH2_132,171188,132,NORTH,UP,UP_STU
171190_ROBERTG1_132,171190,132,NORTH,UP,UP_STU
171198_DHAMPR1_132,171198,132,NORTH,UP,UP_STU
171199_SARSAUL_132,171199,132,NORTH,UP,UP_STU
171237_ANPARA1_132,171237,132,NORTH,UP,UP_STU
171300_JHANSI2_132,171300,132,NORTH,UP,UP_STU
171301_ALIGARH3_132,171301,132,NORTH,UP,UP_STU
171302_AMROHA_132,171302,132,NORTH,UP,UP_STU
171303_ANANDNAG_132,171303,132,NORTH,UP,UP_STU
171304_AONLA_132,171304,132,NORTH,UP,UP_STU
171305_IFFCOAON_132,171305,132,NORTH,UP,UP_STU
171306_AMRAPUR_132,171306,132,NORTH,UP,UP_STU
171307_AURAI_132,171307,132,NORTH,UP,UP_STU
171308_AZADNGR_132,171308,132,NORTH,UP,UP_STU
171309_AZAMGH13_132,171309,132,NORTH,UP,UP_STU
171310_B.BNGR_132,171310,132,NORTH,UP,UP_STU
171311_BABRALA_132,171311,132,NORTH,UP,UP_STU
171312_BACHRANW_132,171312,132,NORTH,UP,UP_STU
171313_BAGPAT_132,171313,132,NORTH,UP,UP_STU
171314_BAHRALCH_132,171314,132,NORTH,UP,UP_STU
171315_BALIA_UP_132,171315,132,NORTH,UP,UP_STU
