Line,Node From,Node To,Type,Voltage,Max Flow,Min Flow,Resistance,Reactance,Status,Length
354033_354034_1_CKT,354033_DGEN_400,354034_NAVSARI_400,AC,400,1200,NA,0.001265,0.017966,1,NA
354033_354034_2_CKT,354033_DGEN_400,354034_NAVSARI_400,AC,400,1200,NA,0.001265,0.017966,1,NA
354001_354035_1_CKT,354001_ASOJ4_400,354035_VADODARA_400,AC,400,1600,NA,0.000138,0.002373,1,NA
354001_354035_2_CKT,354001_ASOJ4_400,354035_VADODARA_400,AC,400,1600,NA,0.000138,0.002373,1,NA
354014_354035_1_CKT,354014_PIRANA_P_400,354035_VADODARA_400,AC,400,1600,NA,0.001028,0.017718,1,NA
354014_354035_2_CKT,354014_PIRANA_P_400,354035_VADODARA_400,AC,400,1600,NA,0.001028,0.017718,1,NA
354033_354035_1_CKT,354033_DGEN_400,354035_VADODARA_400,AC,400,2500,NA,0.00021,0.00436,1,NA
354033_354035_2_CKT,354033_DGEN_400,354035_VADODARA_400,AC,400,2500,NA,0.00021,0.00436,1,NA
354015_354036_1_CKT,354015_MUNDRA4_400,354036_HALVADNEW_400,AC,400,850,NA,0.0026028,0.0290088,1,NA
354017_354036_1_CKT,354017_RANCHDP4_400,354036_HALVADNEW_400,AC,400,1093,NA,0.00216,0.02308,1,NA
354017_354036_2_CKT,354017_RANCHDP4_400,354036_HALVADNEW_400,AC,400,1093,NA,0.00216,0.02308,0,NA
354018_354036_1_CKT,354018_HADALA_400,354036_HALVADNEW_400,AC,400,850,NA,0.0017352,0.0193392,1,NA
354025_354036_1_CKT,354025_VERSANA_400,354036_HALVADNEW_400,AC,400,850,NA,0.001717,0.018345,1,NA
354025_354036_2_CKT,354025_VERSANA_400,354036_HALVADNEW_400,AC,400,850,NA,0.001717,0.018345,1,NA
354024_354038_1_CKT,354024_BACHAU_400,354038_EPGLPH2_400,AC,400,1200,NA,0.002711,0.038498,0,NA
354024_354038_2_CKT,354024_BACHAU_400,354038_EPGLPH2_400,AC,400,1200,NA,0.002711,0.038498,0,NA
354036_354038_1_CKT,354036_HALVADNEW_400,354038_EPGLPH2_400,AC,400,850,NA,0.0036,0.03846,0,NA
354036_354038_2_CKT,354036_HALVADNEW_400,354038_EPGLPH2_400,AC,400,850,NA,0.0036,0.03846,0,NA
354006_354039_1_CKT,354006_CHORN4_400,354039_SANAND_400,AC,400,850,NA,9e-04,0.00962,1,NA
354017_354039_1_CKT,354017_RANCHDP4_400,354039_SANAND_400,AC,400,850,NA,0.00108,0.01154,1,NA
354029_354039_1_CKT,354029_KOSAMBA_400,354039_SANAND_400,AC,400,850,NA,0.00405,0.04327,1,NA
354036_354039_1_CKT,354036_HALVADNEW_400,354039_SANAND_400,AC,400,850,NA,0.00261,0.02788,1,NA
354010_354078_1_CKT,354010_VAPI4_400,354078_KAKRAPARAPP_400,AC,400,850,NA,0.001998,0.021345,1,NA
354010_354078_2_CKT,354010_VAPI4_400,354078_KAKRAPARAPP_400,AC,400,850,NA,0.001998,0.021345,1,NA
354034_354078_1_CKT,354034_NAVSARI_400,354078_KAKRAPARAPP_400,AC,400,850,NA,9e-04,0.009615,1,NA
354034_354078_2_CKT,354034_NAVSARI_400,354078_KAKRAPARAPP_400,AC,400,850,NA,9e-04,0.009615,1,NA
354023_354135_1_CKT,354023_CGPL_400,354135_BHUJPOOL_400,AC,400,1200,NA,0.000361,0.005133,1,NA
354023_354135_2_CKT,354023_CGPL_400,354135_BHUJPOOL_400,AC,400,1200,NA,0.000361,0.005133,1,NA
354136_354137_1_CKT,354136_BANASKANTHA_400,354137_SANKHARI_400,AC,400,850,NA,9e-04,0.009615,1,NA
354136_354137_2_CKT,354136_BANASKANTHA_400,354137_SANKHARI_400,AC,400,850,NA,9e-04,0.009615,1,NA
354035_354138_1_CKT,354035_VADODARA_400,354138_VATAMAN_400,AC,400,1600,NA,0.000459,0.00791,0,NA
354035_354138_2_CKT,354035_VADODARA_400,354138_VATAMAN_400,AC,400,1600,NA,0.000459,0.00791,0,NA
354137_354140_1_CKT,354137_SANKHARI_400,354140_CHARANKASOL_400,AC,400,2186,NA,0.0011,0.01898,1,NA
354137_354140_2_CKT,354137_SANKHARI_400,354140_CHARANKASOL_400,AC,400,2186,NA,0.0011,0.01898,1,NA
326004_356001_1_CKT,326004_KACHIGAM_66,356001_VAPI_66,AC,66,30,NA,0.020854,0.049638,0,NA
326007_356001_1_CKT,326007_DABHEL_66,356001_VAPI_66,AC,66,30,NA,0.021972,0.052298,1,NA
326007_356001_2_CKT,326007_DABHEL_66,356001_VAPI_66,AC,66,30,NA,0.021972,0.052298,1,NA
336006_356001_1_CKT,336006_PHASE4_66,356001_VAPI_66,AC,66,30,NA,0.030537,0.072685,1,NA
336006_356001_2_CKT,336006_PHASE4_66,356001_VAPI_66,AC,66,30,NA,0.030537,0.072685,1,NA
336003_356002_1_CKT,336003_MASAT2_66,356002_BHILAD_66,AC,66,30,NA,0.053998,0.128528,1,NA
336004_356002_1_CKT,336004_AMLI_66,356002_BHILAD_66,AC,66,30,NA,0.063308,0.150688,1,NA
336004_356002_2_CKT,336004_AMLI_66,356002_BHILAD_66,AC,66,30,NA,0.063308,0.150688,1,NA
168429_358136_1_CKT,168429_CHIT-NEW_765,358136_BANASKANTHA_765,AC,765,3000,NA,0.000585,0.013425,1,NA
168429_358136_2_CKT,168429_CHIT-NEW_765,358136_BANASKANTHA_765,AC,765,3000,NA,0.000585,0.013425,1,NA
358135_358136_1_CKT,358135_BHUJPOOL_765,358136_BANASKANTHA_765,AC,765,2500,NA,0.000629,0.01308,1,NA
358135_358136_2_CKT,358135_BHUJPOOL_765,358136_BANASKANTHA_765,AC,765,2500,NA,0.000629,0.01308,1,NA
311053_361009_1_CKT,311053_DONGRGRH_132,361009_BALAGHAT_132,AC,132,80,NA,0.092523,0.220226,1,NA
361010_361011_1_CKT,361010_SATN21_132,361011_SATNA1_132,AC,132,80,NA,0.008938,0.021274,1,NA
361010_361011_2_CKT,361010_SATN21_132,361011_SATNA1_132,AC,132,80,NA,0.008938,0.021274,1,NA
361001_361012_1_CKT,361001_KATNI21_132,361012_KATNI1_132,AC,132,80,NA,0.008295,0.019745,1,NA
361001_361012_2_CKT,361001_KATNI21_132,361012_KATNI1_132,AC,132,80,NA,0.008295,0.019745,1,NA
361003_361014_1_CKT,361003_UJJAI1_132,361014_AGAR1_132,AC,132,80,NA,0.073028,0.173823,1,NA
361002_361015_1_CKT,361002_GSAGA1_132,361015_SUWAS1_132,AC,132,80,NA,0.077226,0.183817,1,NA
361001_361016_1_CKT,361001_KATNI21_132,361016_KYMOR1_132,AC,132,80,NA,0.034447,0.081992,1,NA
361001_361016_2_CKT,361001_KATNI21_132,361016_KYMOR1_132,AC,132,80,NA,0.034447,0.081992,1,NA
361010_361016_1_CKT,361010_SATN21_132,361016_KYMOR1_132,AC,132,80,NA,0.059584,0.141824,1,NA
361011_361017_1_CKT,361011_SATNA1_132,361017_MAIHR1_132,AC,132,80,NA,0.033516,0.079776,1,NA
361016_361017_1_CKT,361016_KYMOR1_132,361017_MAIHR1_132,AC,132,80,NA,0.026068,0.062048,1,NA
361000_361019_1_CKT,361000_JULWANIA-II_132,361019_NIMRAN1_132,AC,132,80,NA,0.041876,0.099676,1,NA
361000_361019_2_CKT,361000_JULWANIA-II_132,361019_NIMRAN1_132,AC,132,80,NA,0.041876,0.099676,1,NA
361000_361020_1_CKT,361000_JULWANIA-II_132,361020_JULWN1_132,AC,132,80,NA,0.01862,0.04432,1,NA
361000_361020_2_CKT,361000_JULWANIA-II_132,361020_JULWN1_132,AC,132,80,NA,0.01862,0.04432,1,NA
361019_361020_1_CKT,361019_NIMRAN1_132,361020_JULWN1_132,AC,132,80,NA,0.041876,0.099676,0,NA
361019_361020_2_CKT,361019_NIMRAN1_132,361020_JULWN1_132,AC,132,80,NA,0.041876,0.099676,0,NA
361003_361023_2_CKT,361003_UJJAI1_132,361023_INDSTG2_132,AC,132,80,NA,0.035471,0.08443,1,NA
361023_361024_1_CKT,361023_INDSTG2_132,361024_INDNZ_132,AC,132,80,NA,0.011172,0.026592,1,NA
361023_361024_2_CKT,361023_INDSTG2_132,361024_INDNZ_132,AC,132,80,NA,0.011172,0.026592,1,NA
361024_361025_1_CKT,361024_INDNZ_132,361025_INDOR_CH_132,AC,132,80,NA,0.004655,0.01108,1,NA
361024_361025_2_CKT,361024_INDNZ_132,361025_INDOR_CH_132,AC,132,80,NA,0.004655,0.01108,1,NA
361013_361028_1_CKT,361013_JABP1_132,361028_BARGI1_132,AC,132,80,NA,0.025137,0.059832,1,NA
361013_361028_2_CKT,361013_JABP1_132,361028_BARGI1_132,AC,132,80,NA,0.025137,0.059832,1,NA
311005_361029_1_CKT,311005_MANENGRH_132,361029_AMK132_132,AC,132,80,NA,0.020482,0.048752,1,NA
361031_361033_1_CKT,361031_PICHH1_132,361033_RAJGHAT_132,AC,132,80,NA,0.048319,0.11501,1,NA
361032_361033_1_CKT,361032_BINA1_132,361033_RAJGHAT_132,AC,132,80,NA,0.077394,0.184216,1,NA
361021_361036_1_CKT,361021_BARWAH1_132,361036_INDSZ_132,AC,132,80,NA,0.062377,0.148472,1,NA
361025_361036_1_CKT,361025_INDOR_CH_132,361036_INDSZ_132,AC,132,80,NA,0.006517,0.015512,1,NA
361003_361037_1_CKT,361003_UJJAI1_132,361037_DEWAS_BN_132,AC,132,80,NA,0.03859,0.091853,1,NA
361035_361040_1_CKT,361035_RATLA1_132,361040_BADNAGR_132,AC,132,80,NA,0.045628,0.108606,1,NA
361014_361041_1_CKT,361014_AGAR1_132,361041_BADOD_132,AC,132,80,NA,0.029997,0.0714,1,NA
361015_361041_1_CKT,361015_SUWAS1_132,361041_BADOD_132,AC,132,80,NA,0.032669,0.077759,1,NA
361042_361044_1_CKT,361042_BAIRAGRH_132,361044_BHOPAL_132,AC,132,80,NA,0.016162,0.03847,1,NA
361021_361046_1_CKT,361021_BARWAH1_132,361046_CHEGAON_132,AC,132,80,NA,0.043217,0.102867,1,NA
361030_361047_1_CKT,361030_MAHALGN_132,361047_DABRA_132,AC,132,80,NA,0.036439,0.086734,1,NA
361051_361052_1_CKT,361051_HOSHNGBD_132,361052_ITARSI_132,AC,132,80,NA,0.022325,0.05314,1,NA
361051_361052_2_CKT,361051_HOSHNGBD_132,361052_ITARSI_132,AC,132,80,NA,0.022325,0.05314,1,NA
361053_361055_1_CKT,361053_MALANPUR_132,361055_MEHGAON_132,AC,132,80,NA,0.03063,0.072906,1,NA
361032_361060_1_CKT,361032_BINA1_132,361060_SAGAR_132,AC,132,80,NA,0.069825,0.1662,1,NA
361027_361061_1_CKT,361027_KHAPS1_132,361061_SARNI_132,AC,132,80,NA,0.046485,0.110645,1,NA
361043_361061_1_CKT,361043_BETUL_132,361061_SARNI_132,AC,132,80,NA,0.034512,0.082147,1,NA
361031_361062_1_CKT,361031_PICHH1_132,361062_SHIVPURI_132,AC,132,80,NA,0.070942,0.168859,1,NA
361029_361066_1_CKT,361029_AMK132_132,361066_KOTMA_132,AC,132,80,NA,0.028647,0.068186,1,NA
361014_361067_1_CKT,361014_AGAR1_132,361067_SUNSER_132,AC,132,80,NA,0.02942,0.070026,1,NA
361029_361069_1_CKT,361029_AMK132_132,361069_SHAHDOL_132,AC,132,80,NA,0.03724,0.08864,1,NA
361008_361070_1_CKT,361008_VINDYNCL_132,361070_WAIDHAN_132,AC,132,80,NA,0.009124,0.021717,1,NA
361008_361070_2_CKT,361008_VINDYNCL_132,361070_WAIDHAN_132,AC,132,80,NA,0.009124,0.021717,1,NA
361068_361070_1_CKT,361068_MORWA_132,361070_WAIDHAN_132,AC,132,80,NA,0.02455,0.058436,1,NA
361049_361071_1_CKT,361049_GUNA_132,361071_ARON_132,AC,132,80,NA,0.046206,0.10998,1,NA
361032_361072_1_CKT,361032_BINA1_132,361072_ASHOKNGR_132,AC,132,80,NA,0.094906,0.225899,1,NA
361071_361072_1_CKT,361071_ARON_132,361072_ASHOKNGR_132,AC,132,80,NA,0.043897,0.104484,1,NA
361039_361073_1_CKT,361039_ASHTA_132,361073_ARNIAKLA_132,AC,132,80,NA,0.018285,0.043522,1,NA
361039_361073_2_CKT,361039_ASHTA_132,361073_ARNIAKLA_132,AC,132,80,NA,0.018285,0.043522,1,NA
361063_361073_1_CKT,361063_SHUJALPR_132,361073_ARNIAKLA_132,AC,132,80,NA,0.025463,0.060608,1,NA
361063_361073_2_CKT,361063_SHUJALPR_132,361073_ARNIAKLA_132,AC,132,80,NA,0.020808,0.049528,1,NA
361039_361074_1_CKT,361039_ASHTA_132,361074_POLAIKLA_132,AC,132,80,NA,0.024988,0.059477,1,NA
361023_361075_1_CKT,361023_INDSTG2_132,361075_DEPALPUR_132,AC,132,80,NA,0.029932,0.071244,1,NA
361023_361075_2_CKT,361023_INDSTG2_132,361075_DEPALPUR_132,AC,132,80,NA,0.029932,0.071244,1,NA
361040_361075_1_CKT,361040_BADNAGR_132,361075_DEPALPUR_132,AC,132,80,NA,0.032585,0.07756,1,NA
361040_361076_1_CKT,361040_BADNAGR_132,361076_GAUTMPRA_132,AC,132,80,NA,0.02172,0.051699,1,NA
361040_361077_1_CKT,361040_BADNAGR_132,361077_KANWAN_132,AC,132,80,NA,0.023331,0.055533,1,NA
361002_361078_1_CKT,361002_GSAGA1_132,361078_GAROTH_132,AC,132,80,NA,0.047798,0.113769,1,NA
361041_361078_1_CKT,361041_BADOD_132,361078_GAROTH_132,AC,132,80,NA,0.066697,0.158754,1,NA
361042_361079_1_CKT,361042_BAIRAGRH_132,361079_KURAWAR_132,AC,132,80,NA,0.050926,0.121215,1,NA
361063_361079_1_CKT,361063_SHUJALPR_132,361079_KURAWAR_132,AC,132,80,NA,0.040768,0.097039,1,NA
361042_361080_1_CKT,361042_BAIRAGRH_132,361080_SEHORE_132,AC,132,80,NA,0.039437,0.09387,1,NA
361042_361081_1_CKT,361042_BAIRAGRH_132,361081_SHYAMPR_132,AC,132,80,NA,0.017763,0.042281,1,NA
361009_361082_1_CKT,361009_BALAGHAT_132,361082_KATANGI_132,AC,132,80,NA,0.009608,0.022869,1,NA
361053_361084_1_CKT,361053_MALANPUR_132,361084_BANMORE_132,AC,132,80,NA,0.021329,0.050769,1,NA
361053_361084_2_CKT,361053_MALANPUR_132,361084_BANMORE_132,AC,132,80,NA,0.031216,0.074302,1,NA
361084_361085_1_CKT,361084_BANMORE_132,361085_MORENA_132,AC,132,80,NA,0.01727,0.041107,1,NA
361058_361086_1_CKT,361058_PIPARIYA_132,361086_BARELI_132,AC,132,80,NA,0.034913,0.0831,1,NA
361056_361088_1_CKT,361056_NARSNGPR_132,361088_BARMAN_132,AC,132,80,NA,0.024206,0.057616,1,NA
361056_361088_2_CKT,361056_NARSNGPR_132,361088_BARMAN_132,AC,132,80,NA,0.024206,0.057616,1,NA
361087_361088_1_CKT,361087_GADARWRA_132,361088_BARMAN_132,AC,132,80,NA,0.034447,0.081992,1,NA
361021_361089_1_CKT,361021_BARWAH1_132,361089_C.KHRGNE_132,AC,132,80,NA,0.033516,0.079776,1,NA
361021_361090_1_CKT,361021_BARWAH1_132,361090_SANAWAD_132,AC,132,80,NA,0.009999,0.0238,1,NA
361046_361090_1_CKT,361046_CHEGAON_132,361090_SANAWAD_132,AC,132,80,NA,0.035769,0.085139,1,NA
361043_361091_1_CKT,361043_BETUL_132,361091_GUDGAON_132,AC,132,80,NA,0.057163,0.136062,1,NA
361044_361092_1_CKT,361044_BHOPAL_132,361092_AYDHYNG_132,AC,132,80,NA,0.007625,0.018149,1,NA
361054_361093_1_CKT,361054_MANDIDEP_132,361093_MACT_BHO_132,AC,132,80,NA,0.036588,0.087089,1,NA
361065_361094_1_CKT,361065_TIKAMGAD_132,361094_BIJAWAR_132,AC,132,80,NA,0.070263,0.167242,1,NA
361094_361095_1_CKT,361094_BIJAWAR_132,361095_CHATARPR_132,AC,132,80,NA,0.02793,0.06648,1,NA
361031_361096_1_CKT,361031_PICHH1_132,361096_CHANDERI_132,AC,132,80,NA,0.044688,0.106368,1,NA
361032_361096_1_CKT,361032_BINA1_132,361096_CHANDERI_132,AC,132,80,NA,0.066054,0.157225,1,NA
361032_361097_1_CKT,361032_BINA1_132,361097_GANJBSDA_132,AC,132,80,NA,0.055292,0.131608,1,NA
361032_361098_1_CKT,361032_BINA1_132,361098_SIRONJ_132,AC,132,80,NA,0.049343,0.117448,1,NA
361097_361098_1_CKT,361097_GANJBSDA_132,361098_SIRONJ_132,AC,132,80,NA,0.056763,0.13511,1,NA
361098_361101_1_CKT,361098_SIRONJ_132,361101_MAKSDNGR_132,AC,132,80,NA,0.05586,0.13296,1,NA
361100_361101_1_CKT,361100_BIAORA_132,361101_MAKSDNGR_132,AC,132,80,NA,0.051233,0.121946,1,NA
361045_361102_1_CKT,361045_BIRSNGPR_132,361102_UMARIYA_132,AC,132,80,NA,0.032855,0.078203,1,NA
361005_361103_1_CKT,361005_CHINDWAR_132,361103_BORGAON_132,AC,132,80,NA,0.051838,0.123387,1,NA
361057_361103_1_CKT,361057_PANDHURN_132,361103_BORGAON_132,AC,132,80,NA,0.034847,0.082945,1,NA
361005_361104_1_CKT,361005_CHINDWAR_132,361104_CHOURAI_132,AC,132,80,NA,0.035266,0.083942,1,NA
361006_361104_2_CKT,361006_SEONMP21_132,361104_CHOURAI_132,AC,132,80,NA,0.033637,0.080064,1,NA
361095_361105_1_CKT,361095_CHATARPR_132,361105_KHAJURAH_132,AC,132,80,NA,0.030797,0.073305,1,NA
361046_361107_1_CKT,361046_CHEGAON_132,361107_KHANDWA_132,AC,132,80,NA,0.017689,0.042104,1,NA
361005_361108_1_CKT,361005_CHINDWAR_132,361108_AMARWADA_132,AC,132,80,NA,0.061707,0.146876,1,NA
361006_361108_1_CKT,361006_SEONMP21_132,361108_AMARWADA_132,AC,132,80,NA,0.060822,0.144771,1,NA
361031_361109_2_CKT,361031_PICHH1_132,361109_DATIYA_132,AC,132,80,NA,0.070291,0.167308,1,NA
361047_361109_1_CKT,361047_DABRA_132,361109_DATIYA_132,AC,132,80,NA,0.046801,0.111398,1,NA
361037_361110_1_CKT,361037_DEWAS_BN_132,361110_DEWAS_MS_132,AC,132,80,NA,0.006517,0.015512,1,NA
361036_361111_1_CKT,361036_INDSZ_132,361111_MANGALIY_132,AC,132,80,NA,0.016395,0.039024,1,NA
361019_361114_1_CKT,361019_NIMRAN1_132,361114_DHAMNOD_132,AC,132,80,NA,0.020482,0.048752,1,NA
361089_361114_1_CKT,361089_C.KHRGNE_132,361114_DHAMNOD_132,AC,132,80,NA,0.026859,0.063932,1,NA
361099_361115_1_CKT,361099_RAJGRH_M_132,361115_DHAR_132,AC,132,80,NA,0.03954,0.094114,1,NA
361002_361116_1_CKT,361002_GSAGA1_132,361116_MANASA_132,AC,132,80,NA,0.048561,0.115587,1,NA
361036_361117_1_CKT,361036_INDSZ_132,361117_GHATBILO_132,AC,132,80,NA,0.043292,0.103044,1,NA
361115_361117_1_CKT,361115_DHAR_132,361117_GHATBILO_132,AC,132,80,NA,0.01754,0.041749,1,NA
361003_361118_1_CKT,361003_UJJAI1_132,361118_GHOSLA_132,AC,132,80,NA,0.024001,0.057128,1,NA
361041_361118_1_CKT,361041_BADOD_132,361118_GHOSLA_132,AC,132,80,NA,0.050358,0.119863,1,NA
361049_361119_1_CKT,361049_GUNA_132,361119_BHONRA_132,AC,132,80,NA,0.02793,0.06648,1,NA
361030_361120_1_CKT,361030_MAHALGN_132,361120_MOTIJHEL_132,AC,132,80,NA,0.02698,0.06422,1,NA
361059_361120_1_CKT,361059_SABALGRH_132,361120_MOTIJHEL_132,AC,132,80,NA,0.073847,0.175773,1,NA
361084_361120_1_CKT,361084_BANMORE_132,361120_MOTIJHEL_132,AC,132,80,NA,0.013034,0.031024,1,NA
361084_361120_2_CKT,361084_BANMORE_132,361120_MOTIJHEL_132,AC,132,80,NA,0.013034,0.031024,1,NA
361030_361121_1_CKT,361030_MAHALGN_132,361121_TIGHRA_132,AC,132,80,NA,0.021869,0.052054,1,NA
361120_361121_1_CKT,361120_MOTIJHEL_132,361121_TIGHRA_132,AC,132,80,NA,0.00594,0.014138,1,NA
361050_361122_1_CKT,361050_HANDIYA_132,361122_HARDA_132,AC,132,80,NA,0.013267,0.031578,1,NA
361050_361122_2_CKT,361050_HANDIYA_132,361122_HARDA_132,AC,132,80,NA,0.013267,0.031578,1,NA
361050_361123_1_CKT,361050_HANDIYA_132,361123_KANNOD_132,AC,132,80,NA,0.038301,0.091166,1,NA
361050_361124_1_CKT,361050_HANDIYA_132,361124_KHATGNTP_132,AC,132,80,NA,0.005595,0.013318,1,NA
361122_361125_1_CKT,361122_HARDA_132,361125_CHANERA_132,AC,132,80,NA,0.06005,0.142932,1,NA
361036_361126_1_CKT,361036_INDSZ_132,361126_INDORE_W_132,AC,132,80,NA,0.014617,0.034791,1,NA
361003_361127_1_CKT,361003_UJJAI1_132,361127_SANWER_132,AC,132,80,NA,0.019495,0.046403,1,NA
361023_361127_1_CKT,361023_INDSTG2_132,361127_SANWER_132,AC,132,80,NA,0.018825,0.044808,1,NA
361003_361128_1_CKT,361003_UJJAI1_132,361128_INGORIA_132,AC,132,80,NA,0.025435,0.060541,1,NA
361040_361128_1_CKT,361040_BADNAGR_132,361128_INGORIA_132,AC,132,80,NA,0.021348,0.050813,1,NA
361013_361129_1_CKT,361013_JABP1_132,361129_JABLPRVF_132,AC,132,80,NA,0.020482,0.048752,1,NA
361013_361129_2_CKT,361013_JABP1_132,361129_JABLPRVF_132,AC,132,80,NA,0.020482,0.048752,1,NA
361012_361130_1_CKT,361012_KATNI1_132,361130_MADHOTAL_132,AC,132,80,NA,0.07448,0.17728,1,NA
361013_361130_1_CKT,361013_JABP1_132,361130_MADHOTAL_132,AC,132,80,NA,0.013965,0.03324,1,NA
361013_361131_1_CKT,361013_JABP1_132,361131_MANERI_132,AC,132,80,NA,0.032585,0.07756,1,NA
361012_361132_2_CKT,361012_KATNI1_132,361132_MANSAKRA_132,AC,132,80,NA,0.044474,0.105858,1,NA
361013_361132_1_CKT,361013_JABP1_132,361132_MANSAKRA_132,AC,132,80,NA,0.056931,0.135508,1,NA
361013_361133_1_CKT,361013_JABP1_132,361133_PATAN_132,AC,132,80,NA,0.02618,0.062314,1,NA
361048_361133_1_CKT,361048_DAMOH_132,361133_PATAN_132,AC,132,80,NA,0.054305,0.129259,1,NA
361013_361134_1_CKT,361013_JABP1_132,361134_SHAHPURA_132,AC,132,80,NA,0.023191,0.055201,1,NA
361019_361135_1_CKT,361019_NIMRAN1_132,361135_BADWANI_132,AC,132,80,NA,0.055339,0.131719,1,NA
361020_361135_1_CKT,361020_JULWN1_132,361135_BADWANI_132,AC,132,80,NA,0.029755,0.070823,1,NA
361099_361136_1_CKT,361099_RAJGRH_M_132,361136_KUKSHI_132,AC,132,80,NA,0.058746,0.13983,1,NA
361135_361136_1_CKT,361135_BADWANI_132,361136_KUKSHI_132,AC,132,80,NA,0.029261,0.069649,1,NA
361020_361137_1_CKT,361020_JULWN1_132,361137_KHARGONE_132,AC,132,80,NA,0.040843,0.097216,1,NA
361046_361137_1_CKT,361046_CHEGAON_132,361137_KHARGONE_132,AC,132,80,NA,0.063662,0.15153,1,NA
361046_361137_2_CKT,361046_CHEGAON_132,361137_KHARGONE_132,AC,132,80,NA,0.063662,0.15153,1,NA
361106_361137_1_CKT,361106_BHIKANGN_132,361137_KHARGONE_132,AC,132,80,NA,0.034084,0.081128,1,NA
361020_361138_1_CKT,361020_JULWN1_132,361138_SENDHWA_132,AC,132,80,NA,0.016935,0.040309,1,NA
361030_361139_1_CKT,361030_MAHALGN_132,361139_KARERA_132,AC,132,80,NA,0.081649,0.194343,1,NA
361031_361139_1_CKT,361031_PICHH1_132,361139_KARERA_132,AC,132,80,NA,0.033702,0.080219,1,NA
361001_361140_1_CKT,361001_KATNI21_132,361140_SALEMNBD_132,AC,132,80,NA,0.027129,0.064574,1,NA
361035_361141_1_CKT,361035_RATLA1_132,361141_KHACHROD_132,AC,132,80,NA,0.029662,0.070602,1,NA
361038_361141_1_CKT,361038_NAGDA1_132,361141_KHACHROD_132,AC,132,80,NA,0.017689,0.042104,1,NA
361124_361142_1_CKT,361124_KHATGNTP_132,361142_KHATGAON_132,AC,132,80,NA,0.008267,0.019678,1,NA
361124_361143_1_CKT,361124_KHATGNTP_132,361143_NASRULGJ_132,AC,132,80,NA,0.041606,0.099033,1,NA
361136_361144_1_CKT,361136_KUKSHI_132,361144_ALIRAJPR_132,AC,132,80,NA,0.039446,0.093892,1,NA
361028_361145_1_CKT,361028_BARGI1_132,361145_LAKHNADN_132,AC,132,80,NA,0.033563,0.079887,1,NA
361139_361146_1_CKT,361139_KARERA_132,361146_MADIKHED_132,AC,132,80,NA,0.040033,0.095288,1,NA
361139_361146_2_CKT,361139_KARERA_132,361146_MADIKHED_132,AC,132,80,NA,0.040033,0.095288,1,NA
361017_361147_1_CKT,361017_MAIHR1_132,361147_AMARPATA_132,AC,132,80,NA,0.023582,0.056131,1,NA
361053_361148_1_CKT,361053_MALANPUR_132,361148_AMBAH_132,AC,132,80,NA,0.044437,0.10577,1,NA
361053_361149_1_CKT,361053_MALANPUR_132,361149_MORAR_132,AC,132,80,NA,0.026506,0.06309,1,NA
361019_361150_1_CKT,361019_NIMRAN1_132,361150_MANAWAR_132,AC,132,80,NA,0.052862,0.125824,1,NA
361019_361150_2_CKT,361019_NIMRAN1_132,361150_MANAWAR_132,AC,132,80,NA,0.040033,0.095288,1,NA
361019_361150_3_CKT,361019_NIMRAN1_132,361150_MANAWAR_132,AC,132,80,NA,0.040033,0.095288,1,NA
361136_361150_1_CKT,361136_KUKSHI_132,361150_MANAWAR_132,AC,132,80,NA,0.051205,0.12188,1,NA
361055_361151_1_CKT,361055_MEHGAON_132,361151_BHIND_132,AC,132,80,NA,0.023275,0.0554,1,NA
361055_361152_1_CKT,361055_MEHGAON_132,361152_PORSA_132,AC,132,80,NA,0.02888,0.06874,1,NA
361055_361153_1_CKT,361055_MEHGAON_132,361153_RON_132,AC,132,80,NA,0.039456,0.093914,1,NA
361055_361154_1_CKT,361055_MEHGAON_132,361154_SEONDHA_132,AC,132,80,NA,0.042826,0.101936,1,NA
361059_361155_1_CKT,361059_SABALGRH_132,361155_JORA_132,AC,132,80,NA,0.047258,0.112484,1,NA
361120_361155_1_CKT,361120_MOTIJHEL_132,361155_JORA_132,AC,132,80,NA,0.033404,0.07951,1,NA
361057_361156_1_CKT,361057_PANDHURN_132,361156_MULTAI_132,AC,132,80,NA,0.035145,0.083654,1,NA
361038_361157_1_CKT,361038_NAGDA1_132,361157_ALOT_132,AC,132,80,NA,0.036309,0.086424,1,NA
361038_361158_1_CKT,361038_NAGDA1_132,361158_MAHIDPUR_132,AC,132,80,NA,0.021413,0.050968,1,NA
361038_361158_2_CKT,361038_NAGDA1_132,361158_MAHIDPUR_132,AC,132,80,NA,0.021413,0.050968,1,NA
361056_361159_1_CKT,361056_NARSNGPR_132,361159_SHRINAGR_132,AC,132,80,NA,0.033879,0.08064,1,NA
361134_361159_1_CKT,361134_SHAHPURA_132,361159_SHRINAGR_132,AC,132,80,NA,0.041811,0.099521,1,NA
361035_361160_1_CKT,361035_RATLA1_132,361160_JAORA_132,AC,132,80,NA,0.032585,0.07756,1,NA
361035_361160_2_CKT,361035_RATLA1_132,361160_JAORA_132,AC,132,80,NA,0.02793,0.06648,1,NA
361034_361161_1_CKT,361034_NEEMU1_132,361161_RATANGAR_132,AC,132,80,NA,0.040173,0.09562,1,NA
361034_361161_2_CKT,361034_NEEMU1_132,361161_RATANGAR_132,AC,132,80,NA,0.040173,0.09562,1,NA
