Node,Region,Zone
512087_VEMAGIRI_220,ANDHRA PRADESH,SR
512095_BOMMANAPALLY_220,TELANGANA,SR
512097_PULIVNDL_220,ANDHRA PRADESH,SR
512101_MARKPR_220,ANDHRA PRADESH,SR
512102_BHOTNGR_220,TELANGANA,SR
512103_BRAHMKTR_220,ANDHRA PRADESH,SR
512104_MALYALA_220,ANDHRA PRADESH,SR
512105_APCARBID_220,ANDHRA PRADESH,SR
512106_WANPRTHY_220,TELANGANA,SR
512107_BSMUDRAM_220,ANDHRA PRADESH,SR
512108_KALYNDUR_220,ANDHRA PRADESH,SR
512109_RAMAGIRI_220,ANDHRA PRADESH,SR
512110_NARSRAOP_220,ANDHRA PRADESH,SR
512111_KVKOTA_220,ANDHRA PRADESH,SR
512112_RCVARAM_220,ANDHRA PRADESH,SR
512113_PDPURAM_220,ANDHRA PRADESH,SR
512114_BHIMAVAR_220,ANDHRA PRADESH,SR
512115_GUDIVDA_220,ANDHRA PRADESH,SR
512116_PARWADA_220,ANDHRA PRADESH,SR
512117_TEKKALI_220,ANDHRA PRADESH,SR
512118_HWP_220,TELANGANA,SR
512119_SITARMN_220,TELANGANA,SR
512120_PALAKRTH_220,TELANGANA,SR
512121_SALIVAGU_220,TELANGANA,SR
512122_RAMAPPA_220,TELANGANA,SR
512123_BHIMGNPR_220,TELANGANA,SR
512124_GANGRM_220,TELANGANA,SR
512125_NAGRAM_220,TELANGANA,SR
512126_KAMAREDY_220,TELANGANA,SR
512127_MEDCHAL_220,TELANGANA,SR
512128_SHADNGR_220,TELANGANA,SR
512129_SHAMSBD_220,TELANGANA,SR
512130_KODUR_220,ANDHRA PRADESH,SR
512132_KONDPRM-W_220,ANDHRA PRADESH,SR
512133_URVKND_220,ANDHRA PRADESH,SR
512134_PDBHIMAV_220,ANDHRA PRADESH,SR
512135_ASPIRI_220,ANDHRA PRADESH,SR
512136_MOGULV2_220,ANDHRA PRADESH,SR
512137_BRMPLI_220,ANDHRA PRADESH,SR
512165_JANGAON_220,TELANGANA,SR
512166_KALLUR_220,TELANGANA,SR
512167_HUSNABAD_220,TELANGANA,SR
512224_GUDIWADA220_220,ANDHRA PRADESH,SR
512235_KORUPROLU_220,ANDHRA PRADESH,SR
514001_RSTP_400,TELANGANA,SR
514002_HYDR_400,TELANGANA,SR
514003_NSAG_400,TELANGANA,SR
514004_KHAM_400,TELANGANA,SR
514005_VIJW_400,ANDHRA PRADESH,SR
514006_GAZW_400,ANDHRA PRADESH,SR
514007_CUDP_400,ANDHRA PRADESH,SR
514008_GOOT_400,ANDHRA PRADESH,SR
514009_CHAND-SR_400,TELANGANA,SR
514010_GAZU-SR_400,ANDHRA PRADESH,SR
514011_SSLBPH4_400,TELANGANA,SR
514012_HYDR-AP4_400,TELANGANA,SR
514013_KURNOOL4_400,ANDHRA PRADESH,SR
514014_SIMHADRI_400,ANDHRA PRADESH,SR
514015_SIMHD-II_400,ANDHRA PRADESH,SR
514016_VIZPOOL_400,ANDHRA PRADESH,SR
514017_VEMAGIR4_400,ANDHRA PRADESH,SR
514018_TPCIL4_400,ANDHRA PRADESH,SR
514019_NELLORE4_400,ANDHRA PRADESH,SR
514020_RAM-PVT4_400,TELANGANA,SR
514021_NIZAMABAD_400,TELANGANA,SR
514022_GAJWEL4_400,TELANGANA,SR
514023_MAHABUB4_400,TELANGANA,SR
514024_CHITOR_400,ANDHRA PRADESH,SR
514025_RENIGUNT_400,ANDHRA PRADESH,SR
514026_VIJ-AP_400,ANDHRA PRADESH,SR
514027_KRISH-AP_400,ANDHRA PRADESH,SR
514028_KURL-NEW_400,ANDHRA PRADESH,SR
514029_KAKTIYA_400,TELANGANA,SR
514030_VIJTP-IV_400,ANDHRA PRADESH,SR
514031_SINGARENI_400,TELANGANA,SR
514039_GARIVIDI_400,ANDHRA PRADESH,SR
514042_HINDPR40_400,ANDHRA PRADESH,SR
514049_KOTH-IV_400,TELANGANA,SR
514050_NPKUNTA_400,ANDHRA PRADESH,SR
514051_MAILARM4_400,TELANGANA,SR
514052_MALKARM4_400,TELANGANA,SR
514057_MUDN400_400,ANDHRA PRADESH,SR
514059_MEHBOOBSP_400,TELANGANA,SR
514060_SURYPET4_400,TELANGANA,SR
514062_NIRMAL_400,TELANGANA,SR
514066_PEND400_400,ANDHRA PRADESH,SR
514079_WARN4_400,TELANGANA,SR
514080_KOTH-VII_400,TELANGANA,SR
514081_PODLI_400,ANDHRA PRADESH,SR
514088_LANCO-OA_400,ANDHRA PRADESH,SR
514089_SIMHP-OA_400,ANDHRA PRADESH,SR
514090_MENAK-OA_400,ANDHRA PRADESH,SR
514091_EAST-OA_400,ANDHRA PRADESH,SR
514092_VEMAG-II_400,ANDHRA PRADESH,SR
514093_NEL-POOL_400,ANDHRA PRADESH,SR
514094_NCCPPL_400,ANDHRA PRADESH,SR
514095_BOMMANAPALLY_400,TELANGANA,SR
514096_GMR-OA_400,ANDHRA PRADESH,SR
514097_PULIVNDL_400,ANDHRA PRADESH,SR
514098_HINDJ-OA_400,ANDHRA PRADESH,SR
514099_CPETA400_400,ANDHRA PRADESH,SR
514101_MAHESWRM_400,TELANGANA,SR
514102_SGCL_400,TELANGANA,SR
514103_NELLORE-AP_400,ANDHRA PRADESH,SR
514111_KVKOTA40_400,ANDHRA PRADESH,SR
514132_KONDPRM_400,ANDHRA PRADESH,SR
514133_URVKND_400,ANDHRA PRADESH,SR
514134_MANUGURU_400,TELANGANA,SR
514165_JANAGAON_400,TELANGANA,SR
514203_KORUPROLU_400,ANDHRA PRADESH,SR
514401_PUDIMADAKA4_400,ANDHRA PRADESH,SR
514402_ELURU4_400,ANDHRA PRADESH,SR
514403_GUDIVADA_400,ANDHRA PRADESH,SR
514996_FSC-1_400,ANDHRA PRADESH,SR
514997_FSC-2_400,ANDHRA PRADESH,SR
514998_FSC-3_400,ANDHRA PRADESH,SR
514999_FSC-4_400,ANDHRA PRADESH,SR
518004_KHAM_800_765,TELANGANA,SR
518007_CUDP800_765,ANDHRA PRADESH,SR
518018_KRISH8_765,ANDHRA PRADESH,SR
518026_VIJ-AP80_765,ANDHRA PRADESH,SR
518028_KURL800_765,ANDHRA PRADESH,SR
518029_SHOLAPURPST_765,MAHARASHTRA,WR
518051_HYDR_800_765,TELANGANA,SR
518062_NIZAMABAD_765,TELANGANA,SR
518079_WARN800_765,TELANGANA,SR
518091_SRI_POOL_765,ANDHRA PRADESH,SR
518092_VEM-II80_765,ANDHRA PRADESH,SR
518093_NELL-POL_765,ANDHRA PRADESH,SR
518095_NCC-OA_765,ANDHRA PRADESH,SR
518099_CPETA800_765,ANDHRA PRADESH,SR
518401_PUDIMADAKA_765,ANDHRA PRADESH,SR
518402_ELURU_765,ANDHRA PRADESH,SR
522001_SMNH_220,KARNATAKA,SR
522002_MNRN_220,KARNATAKA,SR
522003_RAIC_220,KARNATAKA,SR
522004_GUTTUR_220,KARNATAKA,SR
522005_HOOD_220,KARNATAKA,SR
522006_TLGP_220,KARNATAKA,SR
522007_NELMANG2_220,KARNATAKA,SR
522008_UDUPI220_220,KARNATAKA,SR
522009_HASS_220,KARNATAKA,SR
522010_MYSORE2_220,KARNATAKA,SR
522011_KOLR_220,KARNATAKA,SR
522012_KAIG_220,KARNATAKA,SR
522015_SAHAPUR_220,KARNATAKA,SR
522016_KAPNOOR_220,KARNATAKA,SR
522017_KUSHTAGI_220,KARNATAKA,SR
522018_SINDHPR_220,KARNATAKA,SR
522019_INDI_220,KARNATAKA,SR
522020_BIJAPUR_220,KARNATAKA,SR
522021_BAGALKOT_220,KARNATAKA,SR
522022_VAJRAMATTI_220,KARNATAKA,SR
522023_KUDUCHI_220,KARNATAKA,SR
522024_ATHANI_220,KARNATAKA,SR
522025_SOUNDATI_220,KARNATAKA,SR
522026_CHIKKODI_220,KARNATAKA,SR
522027_GHATPRBH_220,KARNATAKA,SR
522028_MKHUBLI_220,KARNATAKA,SR
522029_KIADB_220,KARNATAKA,SR
522030_PUTTUR_220,KARNATAKA,SR
522031_AMBD_220,KARNATAKA,SR
522032_ANTHRL_220,KARNATAKA,SR
522033_BELG_220,KARNATAKA,SR
522034_BGWD_220,KARNATAKA,SR
522035_BMSN_220,KARNATAKA,SR
522036_DAVA_220,KARNATAKA,SR
522037_DBPUR_220,KARNATAKA,SR
522038_ITPL_220,KARNATAKA,SR
522039_GADG_220,KARNATAKA,SR
522040_GOBD_220,KARNATAKA,SR
522041_HAVR_220,KARNATAKA,SR
522042_ITTAGI_220,KARNATAKA,SR
522043_HEBL_220,KARNATAKA,SR
522044_HIRY_220,KARNATAKA,SR
522045_HMNB_220,KARNATAKA,SR
522046_HUBL_220,KARNATAKA,SR
522047_NARENDRA_220,KARNATAKA,SR
522048_JURLPRKR_220,TELANGANA,SR
522049_KADR_220,KARNATAKA,SR
522050_KDSL_220,KARNATAKA,SR
522051_KEMR_220,KARNATAKA,SR
522052_KLN2_220,KARNATAKA,SR
522053_KRWR_220,KARNATAKA,SR
522054_KUDR_220,KARNATAKA,SR
522055_ANCHEPALYA_220,KARNATAKA,SR
522056_LNGS_220,KARNATAKA,SR
522057_MAGADI_220,KARNATAKA,SR
522058_MLNG_220,KARNATAKA,SR
522059_KAVOOR_220,KARNATAKA,SR
522060_MUNI_220,KARNATAKA,SR
522061_HOTGALLI_220,KARNATAKA,SR
522062_NRS2_220,KARNATAKA,SR
522063_PEEN_220,KARNATAKA,SR
522064_POND_220,KARNATAKA,SR
522065_SEDM_220,KARNATAKA,SR
522066_SERS_220,KARNATAKA,SR
522067_SHAHBAD_220,KARNATAKA,SR
522068_SHIM_220,KARNATAKA,SR
522069_SPUR_220,KARNATAKA,SR
522070_SRVT_220,KARNATAKA,SR
522071_SVT2_220,KARNATAKA,SR
522072_TALLAK_220,KARNATAKA,SR
522073_DOBSPET_220,KARNATAKA,SR
522074_TKHL_220,KARNATAKA,SR
522075_VARH_220,KARNATAKA,SR
522076_TORAN2_220,KARNATAKA,SR
522077_BIDADI_220,KARNATAKA,SR
522078_SERS-T_220,KARNATAKA,SR
522079_ALMATI_220,KARNATAKA,SR
522080_TORAN-NE_220,KARNATAKA,SR
522082_KUDITINI_220,KARNATAKA,SR
522083_YERMRAS_220,KARNATAKA,SR
522084_YELAH220_220,KARNATAKA,SR
522085_YHALLY22_220,KARNATAKA,SR
522086_BIAL-220_220,KARNATAKA,SR
522087_HAL-220_220,KARNATAKA,SR
522088_HSR-220_220,KARNATAKA,SR
522089_NAGNTHPR_220,KARNATAKA,SR
522090_MALUR_220,KARNATAKA,SR
522091_HOSKOTE_220,KARNATAKA,SR
522092_TATGUNI_220,KARNATAKA,SR
522093_KBCRS_220,KARNATAKA,SR
522094_RAMNAGAR_220,KARNATAKA,SR
522095_KADVNKT_220,KARNATAKA,SR
522096_TUBINKRE_220,KARNATAKA,SR
522097_KADUR_220,KARNATAKA,SR
522098_MADHUGIR_220,KARNATAKA,SR
522101_KLYNSTL_220,KARNATAKA,SR
522102_ALIPUR_220,KARNATAKA,SR
522103_KOLLEGAL_220,KARNATAKA,SR
522104_CHITRDRG_220,KARNATAKA,SR
522105_CHIKRHL_220,KARNATAKA,SR
522106_KADKOLA_220,KARNATAKA,SR
522107_CRNGR_220,KARNATAKA,SR
522108_VAGAMNGL_220,KARNATAKA,SR
522109_HUYGNHL_220,KARNATAKA,SR
522110_CRPATNA_220,KARNATAKA,SR
522111_NITTUR_220,KARNATAKA,SR
522112_DABSPET_220,KARNATAKA,SR
522113_RANIBNNR_220,KARNATAKA,SR
522114_SHIRLKP_220,KARNATAKA,SR
522115_HONNALI_220,KARNATAKA,SR
522116_HAROHALI_220,KARNATAKA,SR
522117_KANAKPR_220,KARNATAKA,SR
522118_VRUSBVTH_220,KARNATAKA,SR
522119_ASTATION_220,KARNATAKA,SR
522120_WHITEFLD_220,KARNATAKA,SR
522121_CHINTAMN_220,KARNATAKA,SR
522122_EDC220_220,KARNATAKA,SR
522123_NIMHANS220_220,KARNATAKA,SR
522124_EPIP220_220,KARNATAKA,SR
522125_DGPLANT220_220,KARNATAKA,SR
522126_MANYATA220_220,KARNATAKA,SR
522127_JIGANI220_220,KARNATAKA,SR
522128_YERANHALI22_220,KARNATAKA,SR
522129_SARJAPUR220_220,KARNATAKA,SR
522130_ERORA220_220,KARNATAKA,SR
522131_VTPARK220_220,KARNATAKA,SR
522132_NILAGUNDA22_220,KARNATAKA,SR
522133_KUDALGI22_220,KARNATAKA,SR
522134_BMMISPAT_220,KARNATAKA,SR
522135_KOPPAL22_220,KARNATAKA,SR
522136_DHONI_220,KARNATAKA,SR
522137_HARTI2_220,KARNATAKA,SR
522138_BIDNAL22_220,KARNATAKA,SR
522139_MADHGIRI-KAR_220,KARNATAKA,SR
522140_SIRA_220,KARNATAKA,SR
522141_PAVAGADA_220,KARNATAKA,SR
522142_MITTERMARAI_220,KARNATAKA,SR
522143_KANABRGI_220,KARNATAKA,SR
522144_KUDGI-NTPC_220,KARNATAKA,SR
522145_MALLAT_220,KARNATAKA,SR
522146_RAIC-KAR_220,KARNATAKA,SR
522147_HALBARGA_220,KARNATAKA,SR
522148_KUSHALNGR_220,KARNATAKA,SR
522149_MADHUMHLLI_220,KARNATAKA,SR
522150_MSEZ_220,KARNATAKA,SR
522151_MUTTIKOPPA_220,KARNATAKA,SR
522152_ARASIKERE_220,KARNATAKA,SR
522153_CHIKMANGLUR_220,KARNATAKA,SR
522154_HASSAN-KAR_220,KARNATAKA,SR
522155_HIRIYURKAR_220,KARNATAKA,SR
522156_NARENDRAKAR_220,KARNATAKA,SR
522157_MUGHALKOD2_220,KARNATAKA,SR
522158_JAGALUR2_220,KARNATAKA,SR
522177_DHPARK_220,KARNATAKA,SR
522203_HOSUDURGA_220,KARNATAKA,SR
523025_DHALLI_220,KARNATAKA,SR
524001_SMNH_400,KARNATAKA,SR
524002_MNRB_400,KARNATAKA,SR
524003_RAIC_400,KARNATAKA,SR
524004_DAVAN4_400,KARNATAKA,SR
524005_HOODI4_400,KARNATAKA,SR
524006_TALAGUP4_400,KARNATAKA,SR
524007_NELMANG4_400,KARNATAKA,SR
524008_UDUPI400_400,KARNATAKA,SR
524009_HASSAN4_400,KARNATAKA,SR
524010_MYSORE4_400,KARNATAKA,SR
524011_KOLAR_400,KARNATAKA,SR
524012_KAIGA_400,KARNATAKA,SR
524013_RAIC-NEW_400,KARNATAKA,SR
524014_GULBR-OA_400,KARNATAKA,SR
524015_NARDR-NW_400,KARNATAKA,SR
524016_GULBRG_400,KARNATAKA,SR
524025_DHANLLI_400,KARNATAKA,SR
524034_KUDGI-NT_400,KARNATAKA,SR
524035_ECITY_400,KARNATAKA,SR
524044_HIRY_400,KARNATAKA,SR
524047_NAREND-4_400,KARNATAKA,SR
524048_DHONI4_400,KARNATAKA,SR
524049_MUGHALKOD4_400,KARNATAKA,SR
524050_JAGALUR4_400,KARNATAKA,SR
524076_TORNGL4_400,KARNATAKA,SR
524077_BIDADI_400,KARNATAKA,SR
524081_KOLPR-WR_400,KARNATAKA,SR
524082_BELLARY_400,KARNATAKA,SR
524083_YERAMRS_400,KARNATAKA,SR
524084_YELAHNKA_400,KARNATAKA,SR
524085_EDLAPUR_400,KARNATAKA,SR
524086_BELLARY-POOL_400,KARNATAKA,SR
524087_TUMKURSP_400,KARNATAKA,SR
524097_CNHALLI_400,KARNATAKA,SR
524098_MADHUGI4_400,KARNATAKA,SR
524099_BIDAR400_400,KARNATAKA,SR
528003_RAIC800_765,KARNATAKA,SR
528015_NARDR-NW_765,KARNATAKA,SR
528034_BGWD800_765,KARNATAKA,SR
528047_NAREN8_765,KARNATAKA,SR
528083_YERAMS_765,KARNATAKA,SR
528098_MADUGIR8_765,KARNATAKA,SR
528099_BIDAR800_765,KARNATAKA,SR
531001_ADIMALY1_110,KERALA,SR
531002_AMBLPURM1_110,KERALA,SR
531003_AROOR1_110,KERALA,SR
531004_ATTINGAL1_110,KERALA,SR
531005_ARUVKARA1_110,KERALA,SR
531006_AYRKUNAM1A_110,KERALA,SR
531007_AYRKUNAM1B_110,KERALA,SR
531008_AYATHIL1_110,KERALA,SR
531009_CHENGNUR1_110,KERALA,SR
531010_CHELANAM1_110,KERALA,SR
531011_SILK.T_110,KERALA,SR
531012_CHENGALM1_110,KERALA,SR
531013_TR.CHNGVNM_110,KERALA,SR
531014_CHAVARA1_110,KERALA,SR
531015_MVLIKARA.T_110,KERALA,SR
531016_EDATHUA1_110,KERALA,SR
531017_EDAMON1_110,KERALA,SR
531018_EDAPPON1_110,KERALA,SR
531019_ERTUPETA1_110,KERALA,SR
531020_HNL1_110,KERALA,SR
531021_HNL-1_110,KERALA,SR
531022_KAKKAD1_110,KERALA,SR
531023_KUNDARA1_110,KERALA,SR
531024_KILIMANR1_110,KERALA,SR
531025_SLPURAM1_110,KERALA,SR
531026_KATAKADA1_110,KERALA,SR
531027_KMML1_110,KERALA,SR
531028_KOTTIYAM1_110,KERALA,SR
531029_KOTARKRA1_110,KERALA,SR
531030_KUTHNGAL1_110,KERALA,SR
531031_TR.PRND.T_110,KERALA,SR
531032_KAVANADU1_110,KERALA,SR
531033_KAYMKULM1_110,KERALA,SR
531034_KZHNCHRY1_110,KERALA,SR
531035_MDCLGTVM1_110,KERALA,SR
531036_MANIYAR1_110,KERALA,SR
531037_MALLAPLY1_110,KERALA,SR
531038_MRF1_110,KERALA,SR
531039_MVLIKARA1_110,KERALA,SR
531040_NEDUMNGD.T_110,KERALA,SR
531041_NEDUMNGD1_110,KERALA,SR
531042_NERMNGLM1_110,KERALA,SR
531043_PALA1_110,KERALA,SR
531044_POTHNCOD1_110,KERALA,SR
531045_PVNTHURT1_110,KERALA,SR
531046_PUNALUR1_110,KERALA,SR
531047_PANNIYAR1_110,KERALA,SR
531048_PARTHPRA1_110,KERALA,SR
531049_PTNAPURM1_110,KERALA,SR
531050_PARASALA1A_110,KERALA,SR
531051_PARASALA1B_110,KERALA,SR
531052_PUNNAPRA1_110,KERALA,SR
531053_RANNI1_110,KERALA,SR
531054_SENGULAM1_110,KERALA,SR
531055_SILK1_110,KERALA,SR
531056_SASTMKTA.T_110,KERALA,SR
531057_SASTMKTA1_110,KERALA,SR
531058_TECIL1_110,KERALA,SR
531059_THIRUMLA1_110,KERALA,SR
531060_THYKTSRY.T_110,KERALA,SR
531061_THYKTSRY1_110,KERALA,SR
531062_TKODITNM1_110,KERALA,SR
531063_KZHAKOTM1_110,KERALA,SR
531064_TERLS1_110,KERALA,SR
531065_TR.PERND_110,KERALA,SR
531066_UDUMBANR1_110,KERALA,SR
531067_VARKALLA1_110,KERALA,SR
531068_VAIKKOM1_110,KERALA,SR
531069_PTNMTHTA1_110,KERALA,SR
531070_PARIPALY1_110,KERALA,SR
531071_KOODAL1_110,KERALA,SR
531072_KARIKYM1_110,KERALA,SR
531073_PAMPADY1_110,KERALA,SR
531074_KANJRPLY1_110,KERALA,SR
531075_MUNDKAYM1_110,KERALA,SR
531076_ERUMELLY1_110,KERALA,SR
531077_PERUMEDU1_110,KERALA,SR
531078_ANGAMALY1_110,KERALA,SR
531079_PUTHVAKL1_110,KERALA,SR
531251_NEDMKNDM1_110,KERALA,SR
531252_CHERTALA1_110,KERALA,SR
531253_ERMALLOR1_110,KERALA,SR
531254_KARIMANL1_110,KERALA,SR
531255_ETUMANUR1_110,KERALA,SR
531256_CHINNAR1_110,KERALA,SR
531257_KUYLIMLA1_110,KERALA,SR
531258_VAZHATOP1_110,KERALA,SR
531259_KATTAPNA1_110,KERALA,SR
531260_GANDINGR1_110,KERALA,SR
531261_KOTTAYAM1_110,KERALA,SR
531262_KRUVLNGD1_110,KERALA,SR
531301_MADKTHRA1_110,KERALA,SR
531303_KALMSERY1_110,KERALA,SR
531305_BRAHMPRM1_110,KERALA,SR
531307_PALAKKAD1_110,KERALA,SR
531308_SHORANUR1A_110,KERALA,SR
531309_SHORANUR1B_110,KERALA,SR
531310_CHALAKDY1_110,KERALA,SR
531311_CORPMCLG_110,KERALA,SR
531312_ALUVA1_110,KERALA,SR
531313_EDAPALLY1_110,KERALA,SR
531314_BDPP1_110,KERALA,SR
531315_EDAYAR1_110,KERALA,SR
531316_FACT1_110,KERALA,SR
531317_GTN-TEX1_110,KERALA,SR
531318_GURUVAYR1_110,KERALA,SR
531319_IAC1_110,KERALA,SR
531320_IRNJLKDA1_110,KERALA,SR
531321_IDAMALYR1_110,KERALA,SR
531322_KALOOR1_110,KERALA,SR
531323_KODAKARA1_110,KERALA,SR
531324_KDVANTRA1_110,KERALA,SR
531325_KINFRA1_110,KERALA,SR
531326_SHOLAYAR1_110,KERALA,SR
531327_KANDANAD1_110,KERALA,SR
531328_KUNAMKLM1_110,KERALA,SR
531329_KOPPAM1_110,KERALA,SR
531330_KURUMSRY1_110,KERALA,SR
531331_KNDSNKDV1_110,KERALA,SR
531332_MALAYATR1_110,KERALA,SR
531333_CHERPU1_110,KERALA,SR
531334_MATNCHRY1_110,KERALA,SR
531335_MUVTPZHA1_110,KERALA,SR
531336_NRTHPRUR1_110,KERALA,SR
531337_NWVYTILA.T_110,KERALA,SR
531338_NWVYTILA1_110,KERALA,SR
531339_OLLUR1_110,KERALA,SR
531340_PAZHYNUR1_110,KERALA,SR
531341_PIRAVOM1_110,KERALA,SR
531342_PULLAZHY1_110,KERALA,SR
531343_PERUMBVR1_110,KERALA,SR
531344_PNET.T_110,KERALA,SR
531345_PNET1_110,KERALA,SR
531346_PNYRKULM1_110,KERALA,SR
531347_PORINGAL1_110,KERALA,SR
531348_MYLOOR1_110,KERALA,SR
531349_RUBRPARK.T_110,KERALA,SR
531350_RUBRPARK1_110,KERALA,SR
531351_PIVM_HNL.T1_110,KERALA,SR
531352_TCC1_110,KERALA,SR
531353_THSRCORP1_110,KERALA,SR
531354_VALAPAD1_110,KERALA,SR
531355_VIYYUR1_110,KERALA,SR
531356_VYTTILA1_110,KERALA,SR
531357_WDKNCHRY1_110,KERALA,SR
531358_WLTNILND1_110,KERALA,SR
531359_KIZKMBLM1_110,KERALA,SR
531360_PIVM_HNL.T2_110,KERALA,SR
531361_HNL.T1_110,KERALA,SR
531362_HNL.T2_110,KERALA,SR
531363_CHRPLSRY_110,KERALA,SR
531364_CBZ1_110,KERALA,SR
531365_BPCL.T_110,KERALA,SR
531366_BPCL1_110,KERALA,SR
531367_BSES.T_110,KERALA,SR
531368_BSES1_110,KERALA,SR
531369_CRBRUNDM1_110,KERALA,SR
531370_CSEZ1_110,KERALA,SR
531371_FACT-CD1_110,KERALA,SR
531372_ATHANI1_110,KERALA,SR
531377_KOLENKOD1_110,KERALA,SR
531378_KANJIKOD1_110,KERALA,SR
531379_KALDIKODE1_110,KERALA,SR
531380_KOOTANAD1_110,KERALA,SR
531381_KOZHJPAR1_110,KERALA,SR
531382_MALMPZHA1_110,KERALA,SR
531383_MLBRCMNT1_110,KERALA,SR
531384_MNARKADU1_110,KERALA,SR
531385_OTTAPALM1_110,KERALA,SR
531386_PARAGON1_110,KERALA,SR
531387_PARALI1_110,KERALA,SR
531388_TR.SHORNR_110,KERALA,SR
531389_VDKNCHRY1_110,KERALA,SR
531390_VENAKARA1_110,KERALA,SR
531391_PANANGAD1_110,KERALA,SR
531392_AYAMPZHA1_110,KERALA,SR
531393_RYNPRM1_110,KERALA,SR
531394_PATRIPAL1_110,KERALA,SR
531395_KATTOOR1_110,KERALA,SR
531396_WALAYAR1_110,KERALA,SR
531397_PUDUKKAD1_110,KERALA,SR
531398_ARGTKARA.T_110,KERALA,SR
531399_ARGTKARA1_110,KERALA,SR
531400_CIAL.T1_110,KERALA,SR
531401_CIAL.T2_110,KERALA,SR
531402_CIAL_110,KERALA,SR
531551_KOTMNGLM1_110,KERALA,SR
531552_BOHTANKET1_110,KERALA,SR
531553_NMVTPZHA1_110,KERALA,SR
531554_ODAKKALI1_110,KERALA,SR
531555_KOTHTKLM1_110,KERALA,SR
531556_EDATHALA1_110,KERALA,SR
531557_RAYMNGLM1_110,KERALA,SR
531558_VETATHUR1_110,KERALA,SR
531559_KODNGALR1_110,KERALA,SR
531560_MALA1_110,KERALA,SR
531561_NENMARA1_110,KERALA,SR
531601_AGSTMZHY1_110,KERALA,SR
531602_MALPRMBA1_110,KERALA,SR
531603_MYLATTY1_110,KERALA,SR
531604_NALLALAM1B_110,KERALA,SR
531605_NALLALAM1A_110,KERALA,SR
531606_ORKATERY1_110,KERALA,SR
531607_TALIPRMB1_110,KERALA,SR
531608_AREEKODE1_110,KERALA,SR
531609_EDARIKOD1_110,KERALA,SR
531610_KANHIROD1A_110,KERALA,SR
531611_KANHIROD1B_110,KERALA,SR
531612_IRITTY1_110,KERALA,SR
531613_KUBANUR1_110,KERALA,SR
531614_KODUVALY1_110,KERALA,SR
531615_KDPP1_110,KERALA,SR
531616_KANHAGAD1_110,KERALA,SR
531617_KUNMGLM1_110,KERALA,SR
531618_CHKTPARA1_110,KERALA,SR
531619_KIZHISRY1_110,KERALA,SR
531621_KAKKAYAM1A_110,KERALA,SR
531622_KAKKAYAM1B_110,KERALA,SR
531624_KUTIYADI1_110,KERALA,SR
531625_KUTIPURM1_110,KERALA,SR
531627_MAHE1_110,KERALA,SR
531629_MELATUR.T_110,KERALA,SR
531630_MELATUR1_110,KERALA,SR
531631_MANGADU1_110,KERALA,SR
531632_MULERIYA1_110,KERALA,SR
531634_MALAPURM1_110,KERALA,SR
531636_MEPAYUR1_110,KERALA,SR
531637_CHEVAYUR1_110,KERALA,SR
531638_MANJSRWM1_110,KERALA,SR
531639_MATTANUR1_110,KERALA,SR
531640_MUNDAYAD1_110,KERALA,SR
531641_KPCL1_110,KERALA,SR
531642_NADAPURM1_110,KERALA,SR
531643_CHELARI1_110,KERALA,SR
531644_KUTHPRMB1_110,KERALA,SR
531645_PANOOR1_110,KERALA,SR
531647_PAYNGADI1_110,KERALA,SR
531648_PINARAYI1_110,KERALA,SR
531650_PONNANNI1_110,KERALA,SR
531652_PAYYANUR1_110,KERALA,SR
531653_QUILANDY1_110,KERALA,SR
531655_CHERVTUR1_110,KERALA,SR
531656_TIRRUR1_110,KERALA,SR
531657_THALSERY1_110,KERALA,SR
531660_VADAKARA1_110,KERALA,SR
531661_VDYANAGR1_110,KERALA,SR
531663_WESTHILL1_110,KERALA,SR
531666_CHOVVA1_110,KERALA,SR
531667_AZHIKODE1_110,KERALA,SR
531670_CHERPUZA1_110,KERALA,SR
531690_EDAPPAL1_110,KERALA,SR
531691_EZHIMALA1_110,KERALA,SR
531850_PRNTLMNA1_110,KERALA,SR
531852_ELAMKUR1_110,KERALA,SR
531853_MANJERY1_110,KERALA,SR
531854_NILAMBUR1_110,KERALA,SR
531855_EDAKARA1_110,KERALA,SR
531857_NELESWRM1_110,KERALA,SR
531859_THALASRY21_110,KERALA,SR
532001_IDUKKI2A_220,KERALA,SR
532002_IDUKKI2B_220,KERALA,SR
532003_EDAMON2_220,KERALA,SR
532004_EDAPPON2_220,KERALA,SR
532005_KAYMKULM2_220,KERALA,SR
532006_KUNDARA2_220,KERALA,SR
532007_LOWRPRYR2A_220,KERALA,SR
532008_LOWRPRYR2B_220,KERALA,SR
532009_PVNTHURT2_220,KERALA,SR
532010_NEWPALOM2_220,KERALA,SR
532011_PUNNAPRA2_220,KERALA,SR
532012_POTHNCOD2_220,KERALA,SR
532013_SABRGIRI2_220,KERALA,SR
532014_THOTTIAR2_220,KERALA,SR
532015_PUTHVAKL2_220,KERALA,SR
532251_PALIVASL2_220,KERALA,SR
532252_MANKULAM2_220,KERALA,SR
532253_VALARA2_220,KERALA,SR
532254_ERMALLOR2_220,KERALA,SR
532255_ETUMANUR2_220,KERALA,SR
532256_UPRSNGLM2_220,KERALA,SR
532257_KUYLIMLA2_220,KERALA,SR
