Generator,Node,Max Capacity,Min Stable Level,Status
GEN_542138_INDBHARAT2_230_2,542138_INDBHARAT2_230,150,0,1
GEN_542138_INDBHARAT2_230_3,542138_INDBHARAT2_230,63,0,0
GEN_542139_KARVAR2_230_1,542139_KARVAR2_230,150,0,1
GEN_542139_KARVAR2_230_2,542139_KARVAR2_230,150,0,1
GEN_542139_KARVAR2_230_3,542139_KARVAR2_230,150,0,1
GEN_542140_SAVASAPRM2_230_S,542140_SAVASAPRM2_230,41,0,1
GEN_542141_NAGAIPR2_230_1,542141_NAGAIPR2_230,150,0,1
GEN_542141_NAGAIPR2_230_2,542141_NAGAIPR2_230,150,0,1
GEN_542142_NEPL2_230_1,542142_NEPL2_230,150,0,1
GEN_542163_OPGALAMTYG_230_1,542163_OPGALAMTYG_230,150,0,1
GEN_542163_OPGALAMTYG_230_2,542163_OPGALAMTYG_230,80,0,1
GEN_542163_OPGALAMTYG_230_3,542163_OPGALAMTYG_230,80,0,1
GEN_542170_SANKARPURI_230_V1,542170_SANKARPURI_230,280,0,1
GEN_544000_CHENN-EX_400_1,544000_CHENN-EX_400,600,0,1
GEN_544000_CHENN-EX_400_2,544000_CHENN-EX_400,600,0,1
GEN_544001_NYVL_400_1,544001_NYVL_400,210,0,1
GEN_544001_NYVL_400_2,544001_NYVL_400,210,0,1
GEN_544001_NYVL_400_3,544001_NYVL_400,210,0,1
GEN_544001_NYVL_400_4,544001_NYVL_400,210,0,1
GEN_544010_NEYEXTN4_400_1,544010_NEYEXTN4_400,210,0,1
GEN_544010_NEYEXTN4_400_2,544010_NEYEXTN4_400,210,0,1
GEN_544017_KARAIK_400_1,544017_KARAIK_400,500,0,1
GEN_544017_KARAIK_400_2,544017_KARAIK_400,500,0,1
GEN_544020_NEY_IIEX_400_1,544020_NEY_IIEX_400,500,0,1
GEN_544021_KUDAN4_400_1,544021_KUDAN4_400,1000,0,1
GEN_544021_KUDAN4_400_2,544021_KUDAN4_400,1000,0,1
GEN_544021_KUDAN4_400_3,544021_KUDAN4_400,1000,0,1
GEN_544023_OPG400KV_400_1,544023_OPG400KV_400,360,0,1
GEN_544023_OPG400KV_400_2,544023_OPG400KV_400,360,0,1
GEN_544025_TIRUNVLPOOL_400_V1,544025_TIRUNVLPOOL_400,2500,0,0
GEN_544026_KANAPATT_400_1,544026_KANAPATT_400,500,0,1
GEN_544026_KANAPATT_400_2,544026_KANAPATT_400,500,0,1
GEN_544026_KANAPATT_400_3,544026_KANAPATT_400,500,0,1
GEN_544026_KANAPATT_400_4,544026_KANAPATT_400,500,0,1
GEN_544027_KAYATHAR4_400_1,544027_KAYATHAR4_400,500,0,1
GEN_544027_KAYATHAR4_400_2,544027_KAYATHAR4_400,500,0,1
GEN_544027_KAYATHAR4_400_3,544027_KAYATHAR4_400,500,0,1
GEN_544027_KAYATHAR4_400_4,544027_KAYATHAR4_400,500,0,1
GEN_544041_METTUR4_400_1,544041_METTUR4_400,600,0,1
GEN_544046_NEY(REP)4_400_1,544046_NEY(REP)4_400,500,0,1
GEN_544046_NEY(REP)4_400_2,544046_NEY(REP)4_400,500,0,1
GEN_544071_TUTICORN_400_1,544071_TUTICORN_400,500,0,1
GEN_544071_TUTICORN_400_2,544071_TUTICORN_400,500,0,1
GEN_544072_UDNGDI4_400_1,544072_UDNGDI4_400,660,0,1
GEN_544072_UDNGDI4_400_2,544072_UDNGDI4_400,660,0,1
GEN_544088_VALLURTPS_400_1,544088_VALLURTPS_400,500,0,1
GEN_544088_VALLURTPS_400_2,544088_VALLURTPS_400,500,0,1
GEN_544088_VALLURTPS_400_3,544088_VALLURTPS_400,500,0,1
GEN_544093_TAPPAKUN_400_1,544093_TAPPAKUN_400,500,0,1
GEN_544093_TAPPAKUN_400_2,544093_TAPPAKUN_400,500,0,1
GEN_544094_ANIKADAV_400_1,544094_ANIKADAV_400,500,0,1
GEN_544094_ANIKADAV_400_4,544094_ANIKADAV_400,500,0,1
GEN_544096_ILFS-OA_400_1,544096_ILFS-OA_400,660,0,1
GEN_544096_ILFS-OA_400_2,544096_ILFS-OA_400,660,0,1
GEN_544097_RASIPALA_400_1,544097_RASIPALA_400,500,0,1
GEN_544097_RASIPALA_400_2,544097_RASIPALA_400,500,0,1
GEN_544097_RASIPALA_400_3,544097_RASIPALA_400,500,0,1
GEN_544098_PEL-OA_400_1,544098_PEL-OA_400,500,0,0
GEN_544098_PEL-OA_400_2,544098_PEL-OA_400,500,0,0
GEN_544114_CEPL_400_1,544114_CEPL_400,600,0,1
GEN_544114_CEPL_400_2,544114_CEPL_400,600,0,1
GEN_544115_IND-BARATH_400_1,544115_IND-BARATH_400,600,0,1
GEN_544115_IND-BARATH_400_2,544115_IND-BARATH_400,600,0,0
GEN_544124_ETPSEXP4_400_1,544124_ETPSEXP4_400,660,0,1
GEN_544126_THERVOI4_400_1,544126_THERVOI4_400,360,0,0
GEN_544126_THERVOI4_400_2,544126_THERVOI4_400,360,0,0
GEN_544126_THERVOI4_400_3,544126_THERVOI4_400,500,0,0
GEN_544131_NCTPSSTG4_400_1,544131_NCTPSSTG4_400,600,0,1
GEN_544131_NCTPSSTG4_400_2,544131_NCTPSSTG4_400,600,0,1
GEN_544132_KAMUTHI4_400_1,544132_KAMUTHI4_400,1500,0,0
GEN_548008_NCTPS765KV_765_1,548008_NCTPS765KV_765,800,0,1
GEN_548025_CHEYYUR-UMPP_765_1,548025_CHEYYUR-UMPP_765,660,0,0
GEN_548025_CHEYYUR-UMPP_765_2,548025_CHEYYUR-UMPP_765,660,0,0
GEN_548025_CHEYYUR-UMPP_765_3,548025_CHEYYUR-UMPP_765,660,0,0
GEN_548025_CHEYYUR-UMPP_765_4,548025_CHEYYUR-UMPP_765,660,0,0
GEN_548025_CHEYYUR-UMPP_765_5,548025_CHEYYUR-UMPP_765,660,0,0
GEN_548025_CHEYYUR-UMPP_765_6,548025_CHEYYUR-UMPP_765,660,0,0
GEN_548072_UDNGDI7_765_1,548072_UDNGDI7_765,660,0,0
GEN_548072_UDNGDI7_765_2,548072_UDNGDI7_765,660,0,0
GEN_548072_UDNGDI7_765_3,548072_UDNGDI7_765,800,0,1
GEN_548124_ETPSREP7_765_1,548124_ETPSREP7_765,660,0,1
GEN_548124_ETPSREP7_765_2,548124_ETPSREP7_765,660,0,1
